Index: 27, Salutary Label: 7, Ground Truth: 7, Influence Score: 8.931380580179393e-05
Index: 10901, Salutary Label: 1, Ground Truth: 1, Influence Score: 19627.828125
Index: 10911, Salutary Label: 1, Ground Truth: 8, Influence Score: 235230.0
Index: 10931, Salutary Label: 1, Ground Truth: 1, Influence Score: 48660.515625
Index: 10963, Salutary Label: 3, Ground Truth: 7, Influence Score: 595416.25
Index: 11005, Salutary Label: 5, Ground Truth: 5, Influence Score: 21758.986328125
Index: 11010, Salutary Label: 0, Ground Truth: 0, Influence Score: 1.0111459493637085
Index: 11031, Salutary Label: 1, Ground Truth: 1, Influence Score: 0.023807480931282043
Index: 11061, Salutary Label: 1, Ground Truth: 1, Influence Score: 21230.4140625
Index: 11088, Salutary Label: 8, Ground Truth: 8, Influence Score: 1321.690673828125
Index: 11127, Salutary Label: 7, Ground Truth: 7, Influence Score: 0.09291509538888931
Index: 11141, Salutary Label: 1, Ground Truth: 1, Influence Score: 0.007631564978510141
Index: 11169, Salutary Label: 9, Ground Truth: 9, Influence Score: 204618.921875
Index: 11277, Salutary Label: 7, Ground Truth: 7, Influence Score: 76302.8828125
Index: 11311, Salutary Label: 1, Ground Truth: 1, Influence Score: 0.07728909701108932
Index: 11329, Salutary Label: 9, Ground Truth: 8, Influence Score: 43306.25
Index: 11340, Salutary Label: 0, Ground Truth: 0, Influence Score: 0.05092832073569298
Index: 11364, Salutary Label: 4, Ground Truth: 4, Influence Score: 1390091.875
Index: 11400, Salutary Label: 0, Ground Truth: 0, Influence Score: 174.96478271484375
Index: 11445, Salutary Label: 5, Ground Truth: 5, Influence Score: 25.146732330322266
Index: 11459, Salutary Label: 9, Ground Truth: 9, Influence Score: 1243886.5
Index: 11531, Salutary Label: 1, Ground Truth: 8, Influence Score: 1451279.0
Index: 11541, Salutary Label: 1, Ground Truth: 1, Influence Score: 1299435.125
Index: 11555, Salutary Label: 5, Ground Truth: 3, Influence Score: 997839.3125
Index: 11587, Salutary Label: 7, Ground Truth: 7, Influence Score: -0.005962058901786804
Index: 11591, Salutary Label: 1, Ground Truth: 1, Influence Score: 3015.994140625
Index: 11611, Salutary Label: 1, Ground Truth: 1, Influence Score: 0.0019072440918534994
Index: 11638, Salutary Label: 8, Ground Truth: 8, Influence Score: 50176.05859375
Index: 11642, Salutary Label: 2, Ground Truth: 2, Influence Score: 410117.8125
Index: 11675, Salutary Label: 5, Ground Truth: 5, Influence Score: 107592.1953125
Index: 11683, Salutary Label: 3, Ground Truth: 8, Influence Score: 1751535.5
Index: 11697, Salutary Label: 7, Ground Truth: 7, Influence Score: 207.86988830566406
Index: 11716, Salutary Label: 6, Ground Truth: 6, Influence Score: 1551453.875
Index: 11729, Salutary Label: 9, Ground Truth: 9, Influence Score: 59732.21875
Index: 11731, Salutary Label: 1, Ground Truth: 1, Influence Score: 0.13634616136550903
Index: 11761, Salutary Label: 1, Ground Truth: 1, Influence Score: 342.2946472167969
Index: 11828, Salutary Label: 8, Ground Truth: 8, Influence Score: 3.309199333190918
Index: 11839, Salutary Label: 9, Ground Truth: 9, Influence Score: 515915.375
Index: 11844, Salutary Label: 4, Ground Truth: 7, Influence Score: 292726.34375
Index: 11867, Salutary Label: 7, Ground Truth: 7, Influence Score: 0.09262093156576157
Index: 11898, Salutary Label: 8, Ground Truth: 8, Influence Score: 0.08644446730613708
Index: 11904, Salutary Label: 4, Ground Truth: 4, Influence Score: 73044.8828125
Index: 11911, Salutary Label: 1, Ground Truth: 1, Influence Score: 53.30056381225586
Index: 11927, Salutary Label: 7, Ground Truth: 7, Influence Score: 6.441189765930176
Index: 11935, Salutary Label: 5, Ground Truth: 2, Influence Score: 1937352.75
Index: 11945, Salutary Label: 5, Ground Truth: 5, Influence Score: 19958.95703125
Index: 11992, Salutary Label: 2, Ground Truth: 2, Influence Score: 1712090.875
Index: 12015, Salutary Label: 5, Ground Truth: 5, Influence Score: 1784105.875
Index: 12021, Salutary Label: 1, Ground Truth: 1, Influence Score: 0.20881742238998413
Index: 12045, Salutary Label: 5, Ground Truth: 3, Influence Score: 1688471.375
Index: 12059, Salutary Label: 9, Ground Truth: 9, Influence Score: 33276.55859375
Index: 12081, Salutary Label: 1, Ground Truth: 8, Influence Score: 1723258.0
Index: 12115, Salutary Label: 5, Ground Truth: 5, Influence Score: 48335.59375
Index: 12127, Salutary Label: 7, Ground Truth: 7, Influence Score: -0.0036897643003612757
Index: 12165, Salutary Label: 5, Ground Truth: 5, Influence Score: 33.38972091674805
Index: 12181, Salutary Label: 1, Ground Truth: 1, Influence Score: 167468.28125
Index: 12209, Salutary Label: 9, Ground Truth: 9, Influence Score: 48071.09765625
Index: 12247, Salutary Label: 7, Ground Truth: 7, Influence Score: 12.366307258605957
Index: 12251, Salutary Label: 1, Ground Truth: 1, Influence Score: 5.201226234436035
Index: 12269, Salutary Label: 9, Ground Truth: 9, Influence Score: 84141.21875
Index: 12277, Salutary Label: 7, Ground Truth: 7, Influence Score: 151800.515625
Index: 12281, Salutary Label: 1, Ground Truth: 1, Influence Score: 11297.7490234375
Index: 12309, Salutary Label: 9, Ground Truth: 9, Influence Score: 91436.4765625
Index: 12339, Salutary Label: 9, Ground Truth: 9, Influence Score: 149204.03125
Index: 12361, Salutary Label: 1, Ground Truth: 1, Influence Score: 111469.8046875
Index: 12385, Salutary Label: 5, Ground Truth: 5, Influence Score: 1412724.25
Index: 12391, Salutary Label: 1, Ground Truth: 1, Influence Score: 45.63105773925781
Index: 12403, Salutary Label: 3, Ground Truth: 3, Influence Score: 65836.53125
Index: 12422, Salutary Label: 2, Ground Truth: 2, Influence Score: 758601.8125
Index: 12434, Salutary Label: 4, Ground Truth: 7, Influence Score: 968516.3125
Index: 12456, Salutary Label: 6, Ground Truth: 6, Influence Score: 1863725.75
Index: 12477, Salutary Label: 7, Ground Truth: 7, Influence Score: 615.4805297851562
Index: 12575, Salutary Label: 5, Ground Truth: 5, Influence Score: 2689.783203125
Index: 12590, Salutary Label: 0, Ground Truth: 0, Influence Score: 1.9329376220703125
Index: 12609, Salutary Label: 9, Ground Truth: 9, Influence Score: 30.74675941467285
Index: 12617, Salutary Label: 7, Ground Truth: 7, Influence Score: 6024.61181640625
Index: 12641, Salutary Label: 1, Ground Truth: 1, Influence Score: 783.8378295898438
Index: 12657, Salutary Label: 7, Ground Truth: 7, Influence Score: 2.525019884109497
Index: 12666, Salutary Label: 6, Ground Truth: 6, Influence Score: 417052.28125
Index: 12707, Salutary Label: 7, Ground Truth: 7, Influence Score: 14.92972183227539
Index: 12787, Salutary Label: 7, Ground Truth: 7, Influence Score: 0.10290279984474182
Index: 12797, Salutary Label: 7, Ground Truth: 7, Influence Score: 0.1971241682767868
Index: 12812, Salutary Label: 2, Ground Truth: 2, Influence Score: 220975.6875
Index: 12832, Salutary Label: 2, Ground Truth: 2, Influence Score: 4638.89013671875
Index: 12841, Salutary Label: 1, Ground Truth: 1, Influence Score: 2873.5654296875
Index: 12865, Salutary Label: 5, Ground Truth: 5, Influence Score: 99207.125
Index: 12885, Salutary Label: 5, Ground Truth: 5, Influence Score: 808117.5
Index: 12899, Salutary Label: 9, Ground Truth: 9, Influence Score: 32324.224609375
Index: 12927, Salutary Label: 7, Ground Truth: 7, Influence Score: 0.0063763875514268875
Index: 12971, Salutary Label: 1, Ground Truth: 1, Influence Score: 1362.5953369140625
Index: 13061, Salutary Label: 1, Ground Truth: 1, Influence Score: 14496.7216796875
Index: 13107, Salutary Label: 7, Ground Truth: 7, Influence Score: 0.0898432508111
Index: 13122, Salutary Label: 2, Ground Truth: 2, Influence Score: 126826.734375
Index: 13181, Salutary Label: 1, Ground Truth: 1, Influence Score: 0.00026402773801237345
Index: 13211, Salutary Label: 1, Ground Truth: 1, Influence Score: 421922.8125
Index: 13241, Salutary Label: 1, Ground Truth: 3, Influence Score: 737654.375
Index: 13282, Salutary Label: 2, Ground Truth: 4, Influence Score: 35561.5
Index: 13295, Salutary Label: 5, Ground Truth: 5, Influence Score: 247139.859375
Index: 13301, Salutary Label: 1, Ground Truth: 1, Influence Score: 8.429815292358398
Index: 13388, Salutary Label: 8, Ground Truth: 8, Influence Score: 7172.7119140625
Index: 13413, Salutary Label: 3, Ground Truth: 3, Influence Score: 1167717.5
Index: 13421, Salutary Label: 1, Ground Truth: 1, Influence Score: 7939.83154296875
Index: 13529, Salutary Label: 9, Ground Truth: 9, Influence Score: 616633.75
Index: 13566, Salutary Label: 6, Ground Truth: 6, Influence Score: 1112844.375
Index: 13576, Salutary Label: 6, Ground Truth: 6, Influence Score: 1747262.25
Index: 13608, Salutary Label: 8, Ground Truth: 8, Influence Score: 28981.90625
Index: 13614, Salutary Label: 4, Ground Truth: 7, Influence Score: 929587.1875
Index: 13641, Salutary Label: 1, Ground Truth: 1, Influence Score: 6357.95068359375
Index: 13671, Salutary Label: 1, Ground Truth: 9, Influence Score: 10.296506881713867
Index: 13700, Salutary Label: 0, Ground Truth: 0, Influence Score: 18.446704864501953
Index: 13744, Salutary Label: 4, Ground Truth: 4, Influence Score: 1506073.0
Index: 13770, Salutary Label: 0, Ground Truth: 0, Influence Score: 3.865122079849243
Index: 13827, Salutary Label: 7, Ground Truth: 7, Influence Score: 70.80477905273438
Index: 13846, Salutary Label: 6, Ground Truth: 6, Influence Score: 1714111.75
Index: 13860, Salutary Label: 0, Ground Truth: 0, Influence Score: 25.064416885375977
Index: 13911, Salutary Label: 1, Ground Truth: 1, Influence Score: 0.03983776271343231
Index: 13941, Salutary Label: 1, Ground Truth: 1, Influence Score: 26.031272888183594
Index: 13958, Salutary Label: 8, Ground Truth: 8, Influence Score: 2537.5654296875
Index: 13961, Salutary Label: 1, Ground Truth: 1, Influence Score: 3424.588623046875
Index: 14021, Salutary Label: 1, Ground Truth: 5, Influence Score: 38575.15625
Index: 14065, Salutary Label: 5, Ground Truth: 5, Influence Score: 1029880.125
Index: 14074, Salutary Label: 4, Ground Truth: 7, Influence Score: 57964.375
Index: 14108, Salutary Label: 8, Ground Truth: 8, Influence Score: 9161.970703125
Index: 14138, Salutary Label: 8, Ground Truth: 8, Influence Score: 3680.388671875
Index: 14151, Salutary Label: 1, Ground Truth: 1, Influence Score: 0.13666094839572906
Index: 14167, Salutary Label: 7, Ground Truth: 7, Influence Score: 0.04747840762138367
Index: 14267, Salutary Label: 7, Ground Truth: 7, Influence Score: 9513.1865234375
Index: 14271, Salutary Label: 1, Ground Truth: 1, Influence Score: 44.67170333862305
Index: 14298, Salutary Label: 8, Ground Truth: 8, Influence Score: 33.35704803466797
Index: 14349, Salutary Label: 9, Ground Truth: 9, Influence Score: 879342.0
Index: 14351, Salutary Label: 1, Ground Truth: 1, Influence Score: 863895.875
Index: 14411, Salutary Label: 1, Ground Truth: 1, Influence Score: 286.4153747558594
Index: 14449, Salutary Label: 9, Ground Truth: 9, Influence Score: 387854.34375
Index: 14505, Salutary Label: 5, Ground Truth: 5, Influence Score: 1636.24365234375
Index: 14531, Salutary Label: 1, Ground Truth: 1, Influence Score: 8451.0517578125
Index: 14590, Salutary Label: 0, Ground Truth: 0, Influence Score: 1934.0576171875
Index: 14615, Salutary Label: 5, Ground Truth: 3, Influence Score: 908742.1875
Index: 14681, Salutary Label: 1, Ground Truth: 1, Influence Score: 0.07966431230306625
Index: 14695, Salutary Label: 5, Ground Truth: 5, Influence Score: 2480.455322265625
Index: 14709, Salutary Label: 9, Ground Truth: 9, Influence Score: 1496.870361328125
Index: 14740, Salutary Label: 0, Ground Truth: 0, Influence Score: 53289.78125
Index: 14779, Salutary Label: 9, Ground Truth: 9, Influence Score: 330384.125
Index: 14785, Salutary Label: 5, Ground Truth: 5, Influence Score: 27.910858154296875
Index: 14819, Salutary Label: 9, Ground Truth: 9, Influence Score: 59569.02734375
Index: 14845, Salutary Label: 5, Ground Truth: 5, Influence Score: 2759.85888671875
Index: 14877, Salutary Label: 7, Ground Truth: 7, Influence Score: 105.16352844238281
Index: 14921, Salutary Label: 1, Ground Truth: 1, Influence Score: 98.41465759277344
Index: 14965, Salutary Label: 5, Ground Truth: 5, Influence Score: 9265.8583984375
Index: 15005, Salutary Label: 5, Ground Truth: 5, Influence Score: 2639.056396484375
Index: 15021, Salutary Label: 1, Ground Truth: 1, Influence Score: 12.60465145111084
Index: 15061, Salutary Label: 1, Ground Truth: 1, Influence Score: 0.1582060158252716
Index: 15094, Salutary Label: 4, Ground Truth: 4, Influence Score: 1909295.375
Index: 15209, Salutary Label: 9, Ground Truth: 9, Influence Score: 26750.7421875
Index: 15217, Salutary Label: 7, Ground Truth: 7, Influence Score: 19223.767578125
Index: 15235, Salutary Label: 5, Ground Truth: 5, Influence Score: 507.5517883300781
Index: 15250, Salutary Label: 0, Ground Truth: 0, Influence Score: 0.00024283622042275965
Index: 15301, Salutary Label: 1, Ground Truth: 1, Influence Score: 305761.59375
Index: 15311, Salutary Label: 1, Ground Truth: 8, Influence Score: 1406013.0
Index: 15356, Salutary Label: 6, Ground Truth: 8, Influence Score: 1103245.0
Index: 15361, Salutary Label: 1, Ground Truth: 9, Influence Score: 88827.2265625
Index: 15379, Salutary Label: 9, Ground Truth: 0, Influence Score: 1836896.25
Index: 15414, Salutary Label: 4, Ground Truth: 4, Influence Score: 1916833.875
Index: 15420, Salutary Label: 0, Ground Truth: 0, Influence Score: 150.06678771972656
Index: 15491, Salutary Label: 1, Ground Truth: 1, Influence Score: 0.003142924979329109
Index: 15501, Salutary Label: 1, Ground Truth: 1, Influence Score: 417.02490234375
Index: 15607, Salutary Label: 7, Ground Truth: 7, Influence Score: 41.653011322021484
Index: 15644, Salutary Label: 4, Ground Truth: 4, Influence Score: 1416836.75
Index: 15671, Salutary Label: 1, Ground Truth: 1, Influence Score: 2455.3115234375
Index: 15685, Salutary Label: 5, Ground Truth: 5, Influence Score: 1102675.125
Index: 15715, Salutary Label: 5, Ground Truth: 5, Influence Score: 885133.1875
Index: 15781, Salutary Label: 1, Ground Truth: 1, Influence Score: 95.67667388916016
Index: 15827, Salutary Label: 7, Ground Truth: 7, Influence Score: 0.021946139633655548
Index: 15848, Salutary Label: 8, Ground Truth: 8, Influence Score: 2935.19482421875
Index: 15893, Salutary Label: 3, Ground Truth: 3, Influence Score: 324833.125
Index: 15906, Salutary Label: 6, Ground Truth: 6, Influence Score: 195756.3125
Index: 15949, Salutary Label: 9, Ground Truth: 8, Influence Score: 1244970.875
Index: 15969, Salutary Label: 9, Ground Truth: 9, Influence Score: 87169.34375
Index: 15975, Salutary Label: 5, Ground Truth: 5, Influence Score: 39133.4609375
Index: 15981, Salutary Label: 1, Ground Truth: 1, Influence Score: 26480.7109375
Index: 16007, Salutary Label: 7, Ground Truth: 7, Influence Score: 881.1870727539062
Index: 16042, Salutary Label: 2, Ground Truth: 2, Influence Score: 351213.34375
Index: 16050, Salutary Label: 0, Ground Truth: 0, Influence Score: 7.829262733459473
Index: 16145, Salutary Label: 5, Ground Truth: 5, Influence Score: 99985.6796875
Index: 16181, Salutary Label: 1, Ground Truth: 9, Influence Score: 307.37738037109375
Index: 16195, Salutary Label: 5, Ground Truth: 5, Influence Score: 8265.3984375
Index: 16206, Salutary Label: 6, Ground Truth: 6, Influence Score: 1371578.375
Index: 16228, Salutary Label: 8, Ground Truth: 8, Influence Score: 191.85565185546875
Index: 16235, Salutary Label: 5, Ground Truth: 5, Influence Score: 16796.509765625
Index: 16241, Salutary Label: 1, Ground Truth: 8, Influence Score: 1192057.625
Index: 16262, Salutary Label: 2, Ground Truth: 2, Influence Score: 822769.375
Index: 16309, Salutary Label: 9, Ground Truth: 9, Influence Score: 498.2252502441406
Index: 16317, Salutary Label: 7, Ground Truth: 7, Influence Score: 414.10247802734375
Index: 16428, Salutary Label: 8, Ground Truth: 8, Influence Score: 10282.43359375
Index: 16434, Salutary Label: 4, Ground Truth: 7, Influence Score: 1015624.375
Index: 16469, Salutary Label: 9, Ground Truth: 9, Influence Score: 31255.94921875
Index: 16478, Salutary Label: 8, Ground Truth: 8, Influence Score: 37.582969665527344
Index: 16525, Salutary Label: 5, Ground Truth: 5, Influence Score: 13780.5087890625
Index: 16547, Salutary Label: 7, Ground Truth: 7, Influence Score: 0.1854364573955536
Index: 16555, Salutary Label: 5, Ground Truth: 5, Influence Score: 992840.8125
Index: 16618, Salutary Label: 8, Ground Truth: 8, Influence Score: 908.0301513671875
Index: 16809, Salutary Label: 9, Ground Truth: 9, Influence Score: 121332.734375
Index: 16819, Salutary Label: 9, Ground Truth: 7, Influence Score: 1553656.5
Index: 16829, Salutary Label: 9, Ground Truth: 9, Influence Score: 1963.438232421875
Index: 16877, Salutary Label: 7, Ground Truth: 7, Influence Score: 29.543628692626953
Index: 16991, Salutary Label: 1, Ground Truth: 1, Influence Score: 0.7268399000167847
Index: 17022, Salutary Label: 2, Ground Truth: 2, Influence Score: 1271104.25
Index: 17050, Salutary Label: 0, Ground Truth: 0, Influence Score: 0.07880785316228867
Index: 17095, Salutary Label: 5, Ground Truth: 5, Influence Score: 85239.0546875
Index: 17112, Salutary Label: 2, Ground Truth: 0, Influence Score: 977027.0
Index: 17170, Salutary Label: 0, Ground Truth: 0, Influence Score: 817.1927490234375
Index: 17189, Salutary Label: 9, Ground Truth: 9, Influence Score: 217436.53125
Index: 17211, Salutary Label: 1, Ground Truth: 1, Influence Score: 241840.8125
Index: 17230, Salutary Label: 0, Ground Truth: 0, Influence Score: 0.004773465916514397
Index: 17261, Salutary Label: 1, Ground Truth: 1, Influence Score: 0.0004883705405518413
Index: 17271, Salutary Label: 1, Ground Truth: 1, Influence Score: 0.006081448867917061
Index: 17349, Salutary Label: 9, Ground Truth: 1, Influence Score: 1079560.0
Index: 17361, Salutary Label: 1, Ground Truth: 1, Influence Score: 905.6546020507812
Index: 17381, Salutary Label: 1, Ground Truth: 1, Influence Score: 10.77761459350586
Index: 17392, Salutary Label: 2, Ground Truth: 6, Influence Score: 384669.65625
Index: 17457, Salutary Label: 7, Ground Truth: 7, Influence Score: 0.18041862547397614
Index: 17481, Salutary Label: 1, Ground Truth: 1, Influence Score: 488.74017333984375
Index: 17525, Salutary Label: 5, Ground Truth: 5, Influence Score: 42.91366195678711
Index: 17538, Salutary Label: 8, Ground Truth: 8, Influence Score: 814734.875
Index: 17541, Salutary Label: 1, Ground Truth: 1, Influence Score: 300.0788269042969
Index: 17561, Salutary Label: 1, Ground Truth: 1, Influence Score: 783.3533935546875
Index: 17572, Salutary Label: 2, Ground Truth: 2, Influence Score: 39351.6640625
Index: 17598, Salutary Label: 8, Ground Truth: 8, Influence Score: 0.39270997047424316
Index: 17610, Salutary Label: 0, Ground Truth: 0, Influence Score: 34310.19140625
Index: 17629, Salutary Label: 9, Ground Truth: 9, Influence Score: 4173.6689453125
Index: 17636, Salutary Label: 6, Ground Truth: 6, Influence Score: 818976.375
Index: 17648, Salutary Label: 8, Ground Truth: 8, Influence Score: 3632.768310546875
Index: 17679, Salutary Label: 9, Ground Truth: 9, Influence Score: 619.8014526367188
Index: 17751, Salutary Label: 1, Ground Truth: 1, Influence Score: 2.1417813300672606e-08
Index: 17777, Salutary Label: 7, Ground Truth: 7, Influence Score: 75.9067611694336
Index: 17845, Salutary Label: 5, Ground Truth: 5, Influence Score: 42488.703125
Index: 17851, Salutary Label: 1, Ground Truth: 1, Influence Score: 329.88348388671875
Index: 17869, Salutary Label: 9, Ground Truth: 9, Influence Score: 718177.5625
Index: 17885, Salutary Label: 5, Ground Truth: 5, Influence Score: 371.24725341796875
Index: 17937, Salutary Label: 7, Ground Truth: 7, Influence Score: 0.035566870123147964
Index: 17960, Salutary Label: 0, Ground Truth: 0, Influence Score: -2.2933410946279764e-05
Index: 17977, Salutary Label: 7, Ground Truth: 7, Influence Score: 91.44084930419922
Index: 17980, Salutary Label: 0, Ground Truth: 0, Influence Score: 1.186490774154663
Index: 18011, Salutary Label: 1, Ground Truth: 1, Influence Score: 210679.359375
Index: 18035, Salutary Label: 5, Ground Truth: 5, Influence Score: 105.10388946533203
Index: 18179, Salutary Label: 9, Ground Truth: 9, Influence Score: 669747.625
Index: 18189, Salutary Label: 9, Ground Truth: 9, Influence Score: 317618.75
Index: 18297, Salutary Label: 7, Ground Truth: 7, Influence Score: 0.01008542813360691
Index: 18335, Salutary Label: 5, Ground Truth: 7, Influence Score: 857756.8125
Index: 18371, Salutary Label: 1, Ground Truth: 1, Influence Score: 133.8575439453125
Index: 18408, Salutary Label: 8, Ground Truth: 8, Influence Score: 14577.20703125
Index: 18427, Salutary Label: 7, Ground Truth: 7, Influence Score: 178.3314208984375
Index: 18449, Salutary Label: 9, Ground Truth: 9, Influence Score: 561593.625
Index: 18534, Salutary Label: 4, Ground Truth: 7, Influence Score: 291559.8125
Index: 18544, Salutary Label: 4, Ground Truth: 4, Influence Score: 1397063.25
Index: 18557, Salutary Label: 7, Ground Truth: 7, Influence Score: 5.795660972595215
Index: 18571, Salutary Label: 1, Ground Truth: 1, Influence Score: 0.09991190582513809
Index: 18608, Salutary Label: 8, Ground Truth: 8, Influence Score: 240253.515625
Index: 18680, Salutary Label: 0, Ground Truth: 0, Influence Score: 235.18386840820312
Index: 18699, Salutary Label: 9, Ground Truth: 9, Influence Score: 1106.351318359375
Index: 18741, Salutary Label: 1, Ground Truth: 1, Influence Score: 18.019136428833008
Index: 18751, Salutary Label: 1, Ground Truth: 1, Influence Score: 1591745.875
Index: 18801, Salutary Label: 1, Ground Truth: 1, Influence Score: 11181.234375
Index: 18817, Salutary Label: 7, Ground Truth: 7, Influence Score: 0.0004497873305808753
Index: 18865, Salutary Label: 5, Ground Truth: 3, Influence Score: 1180.8050537109375
Index: 18878, Salutary Label: 8, Ground Truth: 8, Influence Score: 10156.259765625
Index: 18894, Salutary Label: 4, Ground Truth: 4, Influence Score: 932413.3125
Index: 18949, Salutary Label: 9, Ground Truth: 9, Influence Score: 127690.4453125
Index: 18950, Salutary Label: 0, Ground Truth: 0, Influence Score: 0.0018988200463354588
Index: 18961, Salutary Label: 1, Ground Truth: 1, Influence Score: 5.762652397155762
Index: 18981, Salutary Label: 1, Ground Truth: 1, Influence Score: 5.2237114906311035
Index: 18997, Salutary Label: 7, Ground Truth: 7, Influence Score: 0.7908638119697571
Index: 19019, Salutary Label: 9, Ground Truth: 9, Influence Score: 250619.421875
Index: 19030, Salutary Label: 0, Ground Truth: 0, Influence Score: 145563.125
Index: 19114, Salutary Label: 4, Ground Truth: 7, Influence Score: 718843.125
Index: 19201, Salutary Label: 1, Ground Truth: 1, Influence Score: 20247.671875
Index: 19246, Salutary Label: 6, Ground Truth: 6, Influence Score: 1469228.75
Index: 19271, Salutary Label: 1, Ground Truth: 1, Influence Score: 2959.555419921875
Index: 19281, Salutary Label: 1, Ground Truth: 1, Influence Score: 0.009913036599755287
Index: 19295, Salutary Label: 5, Ground Truth: 5, Influence Score: 638533.5
Index: 19318, Salutary Label: 8, Ground Truth: 8, Influence Score: 677.5548706054688
Index: 19327, Salutary Label: 7, Ground Truth: 7, Influence Score: 0.3046698272228241
Index: 19349, Salutary Label: 9, Ground Truth: 8, Influence Score: 335461.0
Index: 19391, Salutary Label: 1, Ground Truth: 1, Influence Score: 200.45875549316406
Index: 19406, Salutary Label: 6, Ground Truth: 3, Influence Score: 1770312.375
Index: 19484, Salutary Label: 4, Ground Truth: 4, Influence Score: 51073.9375
Index: 19519, Salutary Label: 9, Ground Truth: 9, Influence Score: 438561.5
Index: 19527, Salutary Label: 7, Ground Truth: 7, Influence Score: 671.816650390625
Index: 19538, Salutary Label: 8, Ground Truth: 8, Influence Score: 5761.1650390625
Index: 19541, Salutary Label: 1, Ground Truth: 1, Influence Score: 601.9404907226562
Index: 19581, Salutary Label: 1, Ground Truth: 1, Influence Score: 1051.731689453125
Index: 19645, Salutary Label: 5, Ground Truth: 5, Influence Score: 5246.119140625
Index: 19661, Salutary Label: 1, Ground Truth: 1, Influence Score: 1088692.375
Index: 19685, Salutary Label: 5, Ground Truth: 3, Influence Score: 285276.90625
Index: 19731, Salutary Label: 1, Ground Truth: 1, Influence Score: 5907.1416015625
Index: 19768, Salutary Label: 8, Ground Truth: 8, Influence Score: 11.899003982543945
Index: 19791, Salutary Label: 1, Ground Truth: 1, Influence Score: 6.154733657836914
Index: 19811, Salutary Label: 1, Ground Truth: 1, Influence Score: 187.0804443359375
Index: 19880, Salutary Label: 0, Ground Truth: 0, Influence Score: 0.38977235555648804
Index: 19912, Salutary Label: 2, Ground Truth: 2, Influence Score: 1077854.0
Index: 19941, Salutary Label: 1, Ground Truth: 1, Influence Score: 0.002664730418473482
Index: 19969, Salutary Label: 9, Ground Truth: 9, Influence Score: 1209385.125
Index: 19980, Salutary Label: 0, Ground Truth: 0, Influence Score: 0.00779756298288703
Index: 20025, Salutary Label: 5, Ground Truth: 5, Influence Score: 784634.875
Index: 20056, Salutary Label: 6, Ground Truth: 6, Influence Score: 93057.9765625
Index: 20071, Salutary Label: 1, Ground Truth: 1, Influence Score: 1598266.375
Index: 20091, Salutary Label: 1, Ground Truth: 1, Influence Score: 10146.529296875
Index: 20108, Salutary Label: 8, Ground Truth: 8, Influence Score: 6966.7373046875
Index: 20181, Salutary Label: 1, Ground Truth: 7, Influence Score: 1311450.75
Index: 20211, Salutary Label: 1, Ground Truth: 1, Influence Score: 179.18734741210938
Index: 20229, Salutary Label: 9, Ground Truth: 9, Influence Score: 614884.0
Index: 20239, Salutary Label: 9, Ground Truth: 9, Influence Score: 627616.9375
Index: 20252, Salutary Label: 2, Ground Truth: 2, Influence Score: 113130.3515625
Index: 20278, Salutary Label: 8, Ground Truth: 8, Influence Score: 5644.3603515625
Index: 20285, Salutary Label: 5, Ground Truth: 5, Influence Score: 0.0010943725937977433
Index: 20311, Salutary Label: 1, Ground Truth: 1, Influence Score: 0.29580849409103394
Index: 20381, Salutary Label: 1, Ground Truth: 1, Influence Score: 487.41302490234375
Index: 20418, Salutary Label: 8, Ground Truth: 8, Influence Score: 594.2911376953125
Index: 20477, Salutary Label: 7, Ground Truth: 7, Influence Score: 34.94960021972656
Correct labels: 568/656
