Index: 17, Salutary Label: 7, Ground Truth: 7, Influence Score: 5.372232408262789e-05
Index: 7232, Salutary Label: 2, Ground Truth: 2, Influence Score: 52.18386459350586
Index: 7268, Salutary Label: 8, Ground Truth: 8, Influence Score: 22481.47265625
Index: 7289, Salutary Label: 9, Ground Truth: 9, Influence Score: 20220.5
Index: 7320, Salutary Label: 0, Ground Truth: 0, Influence Score: 23721.90234375
Index: 7331, Salutary Label: 1, Ground Truth: 1, Influence Score: 226.74795532226562
Index: 7341, Salutary Label: 1, Ground Truth: 1, Influence Score: 39555.32421875
Index: 7358, Salutary Label: 8, Ground Truth: 8, Influence Score: 1131.752685546875
Index: 7375, Salutary Label: 5, Ground Truth: 5, Influence Score: 9.168052673339844
Index: 7398, Salutary Label: 8, Ground Truth: 8, Influence Score: 702072.25
Index: 7416, Salutary Label: 6, Ground Truth: 6, Influence Score: 1698033.625
Index: 7429, Salutary Label: 9, Ground Truth: 9, Influence Score: 68296.3515625
Index: 7436, Salutary Label: 6, Ground Truth: 6, Influence Score: 776623.75
Index: 7448, Salutary Label: 8, Ground Truth: 8, Influence Score: 156413.03125
Index: 7478, Salutary Label: 8, Ground Truth: 8, Influence Score: 22218.12890625
Index: 7481, Salutary Label: 1, Ground Truth: 1, Influence Score: 4.52650260925293
Index: 7519, Salutary Label: 9, Ground Truth: 9, Influence Score: 1923636.0
Index: 7520, Salutary Label: 0, Ground Truth: 0, Influence Score: 555.5469360351562
Index: 7544, Salutary Label: 4, Ground Truth: 4, Influence Score: 795.830322265625
Index: 7576, Salutary Label: 6, Ground Truth: 6, Influence Score: 3845.00146484375
Index: 7582, Salutary Label: 2, Ground Truth: 2, Influence Score: 434.6344299316406
Index: 7610, Salutary Label: 0, Ground Truth: 0, Influence Score: 556451.0
Index: 7631, Salutary Label: 1, Ground Truth: 9, Influence Score: 353277.40625
Index: 7641, Salutary Label: 1, Ground Truth: 1, Influence Score: 1087389.25
Index: 7658, Salutary Label: 8, Ground Truth: 8, Influence Score: 82999.828125
Index: 7668, Salutary Label: 8, Ground Truth: 9, Influence Score: 1184302.25
Index: 7678, Salutary Label: 8, Ground Truth: 8, Influence Score: 96651.0390625
Index: 7685, Salutary Label: 5, Ground Truth: 4, Influence Score: 334074.0
Index: 7691, Salutary Label: 1, Ground Truth: 1, Influence Score: 68534.4375
Index: 7709, Salutary Label: 9, Ground Truth: 9, Influence Score: 173545.75
Index: 7721, Salutary Label: 1, Ground Truth: 1, Influence Score: 80.55375671386719
Index: 7735, Salutary Label: 5, Ground Truth: 5, Influence Score: 1622256.75
Index: 7741, Salutary Label: 1, Ground Truth: 1, Influence Score: 625.7843017578125
Index: 7756, Salutary Label: 6, Ground Truth: 4, Influence Score: 859021.5625
Index: 7768, Salutary Label: 8, Ground Truth: 8, Influence Score: 7902.13330078125
Index: 7785, Salutary Label: 5, Ground Truth: 5, Influence Score: 3700.060546875
Index: 7799, Salutary Label: 9, Ground Truth: 9, Influence Score: 9924.625
Index: 7801, Salutary Label: 1, Ground Truth: 1, Influence Score: 98.72508239746094
Index: 7817, Salutary Label: 7, Ground Truth: 7, Influence Score: 5.825888365507126e-06
Index: 7821, Salutary Label: 1, Ground Truth: 1, Influence Score: 53505.7109375
Index: 7861, Salutary Label: 1, Ground Truth: 1, Influence Score: 2331.87548828125
Index: 7909, Salutary Label: 9, Ground Truth: 9, Influence Score: 219528.53125
Index: 7929, Salutary Label: 9, Ground Truth: 9, Influence Score: 56378.9921875
Index: 7936, Salutary Label: 6, Ground Truth: 6, Influence Score: 625300.3125
Index: 7949, Salutary Label: 9, Ground Truth: 9, Influence Score: 212849.40625
Index: 7961, Salutary Label: 1, Ground Truth: 1, Influence Score: 372408.8125
Index: 7980, Salutary Label: 0, Ground Truth: 0, Influence Score: 287454.6875
Index: 7997, Salutary Label: 7, Ground Truth: 7, Influence Score: 0.002580813132226467
Index: 8000, Salutary Label: 0, Ground Truth: 0, Influence Score: 67421.0625
Index: 8031, Salutary Label: 1, Ground Truth: 1, Influence Score: 3.1048178672790527
Index: 8068, Salutary Label: 8, Ground Truth: 0, Influence Score: 1672574.75
Index: 8089, Salutary Label: 9, Ground Truth: 9, Influence Score: 14203.33203125
Index: 8097, Salutary Label: 7, Ground Truth: 7, Influence Score: -0.003632783889770508
Index: 8106, Salutary Label: 6, Ground Truth: 6, Influence Score: 1655012.75
Index: 8120, Salutary Label: 0, Ground Truth: 0, Influence Score: 1291742.5
Index: 8137, Salutary Label: 7, Ground Truth: 7, Influence Score: 5.5967793464660645
Index: 8170, Salutary Label: 0, Ground Truth: 0, Influence Score: 95673.15625
Index: 8187, Salutary Label: 7, Ground Truth: 7, Influence Score: 29.839452743530273
Index: 8199, Salutary Label: 9, Ground Truth: 9, Influence Score: 20868.171875
Index: 8238, Salutary Label: 8, Ground Truth: 8, Influence Score: 317572.34375
Index: 8258, Salutary Label: 8, Ground Truth: 9, Influence Score: 1400219.5
Index: 8262, Salutary Label: 2, Ground Truth: 0, Influence Score: 246588.75
Index: 8295, Salutary Label: 5, Ground Truth: 4, Influence Score: 173651.5
Index: 8308, Salutary Label: 8, Ground Truth: 0, Influence Score: 1610417.5
Index: 8318, Salutary Label: 8, Ground Truth: 8, Influence Score: 68445.078125
Index: 8321, Salutary Label: 1, Ground Truth: 1, Influence Score: 451.2579345703125
Index: 8339, Salutary Label: 9, Ground Truth: 9, Influence Score: 1114503.5
Index: 8370, Salutary Label: 0, Ground Truth: 0, Influence Score: 9443.1171875
Index: 8406, Salutary Label: 6, Ground Truth: 6, Influence Score: 26393.30078125
Index: 8487, Salutary Label: 7, Ground Truth: 7, Influence Score: 4442.56640625
Index: 8498, Salutary Label: 8, Ground Truth: 8, Influence Score: 9356.064453125
Index: 8528, Salutary Label: 8, Ground Truth: 8, Influence Score: 27460.498046875
Index: 8546, Salutary Label: 6, Ground Truth: 6, Influence Score: 1952275.0
Index: 8553, Salutary Label: 3, Ground Truth: 4, Influence Score: 519478.125
Index: 8577, Salutary Label: 7, Ground Truth: 7, Influence Score: 0.07092245668172836
Index: 8580, Salutary Label: 0, Ground Truth: 0, Influence Score: 339432.75
Index: 8590, Salutary Label: 0, Ground Truth: 3, Influence Score: 1189322.0
Index: 8627, Salutary Label: 7, Ground Truth: 7, Influence Score: 7.104822635650635
Index: 8631, Salutary Label: 1, Ground Truth: 1, Influence Score: 15890.25
Index: 8640, Salutary Label: 0, Ground Truth: 2, Influence Score: 368862.71875
Index: 8670, Salutary Label: 0, Ground Truth: 0, Influence Score: 190.19821166992188
Index: 8698, Salutary Label: 8, Ground Truth: 8, Influence Score: 49861.109375
Index: 8704, Salutary Label: 4, Ground Truth: 4, Influence Score: 57435.796875
Index: 8739, Salutary Label: 9, Ground Truth: 9, Influence Score: 4929.185546875
Index: 8810, Salutary Label: 0, Ground Truth: 0, Influence Score: 1461.9619140625
Index: 8821, Salutary Label: 1, Ground Truth: 1, Influence Score: 718424.0
Index: 8865, Salutary Label: 5, Ground Truth: 7, Influence Score: 668363.9375
Index: 8878, Salutary Label: 8, Ground Truth: 0, Influence Score: 91302.0
Index: 8896, Salutary Label: 6, Ground Truth: 2, Influence Score: 1841606.875
Index: 8909, Salutary Label: 9, Ground Truth: 9, Influence Score: 10927.154296875
Index: 8911, Salutary Label: 1, Ground Truth: 1, Influence Score: 4980.54052734375
Index: 8924, Salutary Label: 4, Ground Truth: 4, Influence Score: 1856.52685546875
Index: 8950, Salutary Label: 0, Ground Truth: 0, Influence Score: 907591.0625
Index: 8960, Salutary Label: 0, Ground Truth: 0, Influence Score: 2939.5849609375
Index: 8978, Salutary Label: 8, Ground Truth: 8, Influence Score: 872886.75
Index: 8983, Salutary Label: 3, Ground Truth: 2, Influence Score: 878319.875
Index: 8996, Salutary Label: 6, Ground Truth: 6, Influence Score: 410673.3125
Index: 9017, Salutary Label: 7, Ground Truth: 7, Influence Score: 2.5333571434020996
Index: 9029, Salutary Label: 9, Ground Truth: 9, Influence Score: 929900.6875
Index: 9043, Salutary Label: 3, Ground Truth: 3, Influence Score: 1861461.125
Index: 9059, Salutary Label: 9, Ground Truth: 9, Influence Score: 58164.71875
Index: 9068, Salutary Label: 8, Ground Truth: 8, Influence Score: 201079.25
Index: 9118, Salutary Label: 8, Ground Truth: 8, Influence Score: 6.254530906677246
Index: 9130, Salutary Label: 0, Ground Truth: 0, Influence Score: 3709.97607421875
Index: 9169, Salutary Label: 9, Ground Truth: 9, Influence Score: 358985.5625
Index: 9180, Salutary Label: 0, Ground Truth: 0, Influence Score: 47.192665100097656
Index: 9199, Salutary Label: 9, Ground Truth: 9, Influence Score: 44357.453125
Index: 9244, Salutary Label: 4, Ground Truth: 4, Influence Score: 13.105342864990234
Index: 9281, Salutary Label: 1, Ground Truth: 1, Influence Score: 39365.06640625
Index: 9329, Salutary Label: 9, Ground Truth: 9, Influence Score: 2056.494140625
Index: 9346, Salutary Label: 6, Ground Truth: 6, Influence Score: 287489.9375
Index: 9369, Salutary Label: 9, Ground Truth: 9, Influence Score: 192492.40625
Index: 9396, Salutary Label: 6, Ground Truth: 3, Influence Score: 1432009.75
Index: 9416, Salutary Label: 6, Ground Truth: 2, Influence Score: 961963.5
Index: 9426, Salutary Label: 6, Ground Truth: 4, Influence Score: 1533484.625
Index: 9443, Salutary Label: 3, Ground Truth: 9, Influence Score: 1043812.0
Index: 9482, Salutary Label: 2, Ground Truth: 4, Influence Score: 604707.375
Index: 9497, Salutary Label: 7, Ground Truth: 7, Influence Score: 0.08383173495531082
Index: 9511, Salutary Label: 1, Ground Truth: 1, Influence Score: 22.076595306396484
Index: 9539, Salutary Label: 9, Ground Truth: 9, Influence Score: 809194.75
Index: 9657, Salutary Label: 7, Ground Truth: 7, Influence Score: 194.92759704589844
Index: 9665, Salutary Label: 5, Ground Truth: 3, Influence Score: 10334.53125
Index: 9676, Salutary Label: 6, Ground Truth: 1, Influence Score: 1299944.25
Index: 9706, Salutary Label: 6, Ground Truth: 4, Influence Score: 617037.75
Index: 9727, Salutary Label: 7, Ground Truth: 7, Influence Score: 568.1651000976562
Index: 9733, Salutary Label: 3, Ground Truth: 9, Influence Score: 680374.0
Index: 9747, Salutary Label: 7, Ground Truth: 7, Influence Score: 506373.25
Index: 9754, Salutary Label: 4, Ground Truth: 4, Influence Score: 5096.90185546875
Index: 9774, Salutary Label: 4, Ground Truth: 2, Influence Score: 44359.10546875
Index: 9781, Salutary Label: 1, Ground Truth: 1, Influence Score: 2700.441162109375
Index: 9809, Salutary Label: 9, Ground Truth: 9, Influence Score: 5677.7294921875
Index: 9821, Salutary Label: 1, Ground Truth: 1, Influence Score: 18443.375
Index: 9898, Salutary Label: 8, Ground Truth: 8, Influence Score: 79589.53125
Index: 9911, Salutary Label: 1, Ground Truth: 1, Influence Score: 0.05119480937719345
Index: 9945, Salutary Label: 5, Ground Truth: 5, Influence Score: 374180.9375
Index: 9981, Salutary Label: 1, Ground Truth: 1, Influence Score: 312415.75
Index: 10023, Salutary Label: 3, Ground Truth: 9, Influence Score: 1315807.0
Index: 10037, Salutary Label: 7, Ground Truth: 7, Influence Score: 549276.6875
Index: 10049, Salutary Label: 9, Ground Truth: 9, Influence Score: 591748.0625
Index: 10058, Salutary Label: 8, Ground Truth: 8, Influence Score: 1745270.5
Index: 10070, Salutary Label: 0, Ground Truth: 3, Influence Score: 1309159.375
Index: 10085, Salutary Label: 5, Ground Truth: 5, Influence Score: 2505.158203125
Index: 10098, Salutary Label: 8, Ground Truth: 8, Influence Score: 25069.6640625
Index: 10105, Salutary Label: 5, Ground Truth: 5, Influence Score: 85336.90625
Index: 10111, Salutary Label: 1, Ground Truth: 1, Influence Score: 12636.5
Index: 10126, Salutary Label: 6, Ground Truth: 6, Influence Score: 1713761.0
Index: 10162, Salutary Label: 2, Ground Truth: 2, Influence Score: 658058.375
Index: 10181, Salutary Label: 1, Ground Truth: 1, Influence Score: 325.53594970703125
Index: 10199, Salutary Label: 9, Ground Truth: 9, Influence Score: 2765.8779296875
Index: 10219, Salutary Label: 9, Ground Truth: 9, Influence Score: 2356.6103515625
Index: 10221, Salutary Label: 1, Ground Truth: 1, Influence Score: 122.11820220947266
Correct labels: 404/492
