Index: 21, Salutary Label: 1, Ground Truth: 1, Influence Score: 6.87368301441893e-05
Index: 8069, Salutary Label: 9, Ground Truth: 9, Influence Score: 595.5684814453125
Index: 8094, Salutary Label: 4, Ground Truth: 4, Influence Score: 345225.75
Index: 8120, Salutary Label: 0, Ground Truth: 0, Influence Score: 1169.2274169921875
Index: 8137, Salutary Label: 7, Ground Truth: 7, Influence Score: 92990.15625
Index: 8159, Salutary Label: 9, Ground Truth: 9, Influence Score: 479.641357421875
Index: 8167, Salutary Label: 7, Ground Truth: 4, Influence Score: 517175.375
Index: 8189, Salutary Label: 9, Ground Truth: 0, Influence Score: 697432.125
Index: 8262, Salutary Label: 2, Ground Truth: 2, Influence Score: 6.811100482940674
Index: 8314, Salutary Label: 4, Ground Truth: 4, Influence Score: 19387.23828125
Index: 8332, Salutary Label: 2, Ground Truth: 2, Influence Score: 16217.1533203125
Index: 8354, Salutary Label: 4, Ground Truth: 4, Influence Score: 75016.296875
Index: 8361, Salutary Label: 1, Ground Truth: 1, Influence Score: 1038575.375
Index: 8399, Salutary Label: 9, Ground Truth: 9, Influence Score: 2.990285634994507
Index: 8419, Salutary Label: 9, Ground Truth: 9, Influence Score: 14.544845581054688
Index: 8432, Salutary Label: 2, Ground Truth: 4, Influence Score: 17237.04296875
Index: 8468, Salutary Label: 8, Ground Truth: 8, Influence Score: -0.006336598191410303
Index: 8488, Salutary Label: 8, Ground Truth: 8, Influence Score: 232.24185180664062
Index: 8499, Salutary Label: 9, Ground Truth: 8, Influence Score: 934943.0
Index: 8519, Salutary Label: 9, Ground Truth: 9, Influence Score: 1593.267822265625
Index: 8532, Salutary Label: 2, Ground Truth: 2, Influence Score: 119387.09375
Index: 8549, Salutary Label: 9, Ground Truth: 9, Influence Score: 9997.9677734375
Index: 8559, Salutary Label: 9, Ground Truth: 9, Influence Score: 15.69687557220459
Index: 8587, Salutary Label: 7, Ground Truth: 7, Influence Score: 41429.05859375
Index: 8609, Salutary Label: 9, Ground Truth: 9, Influence Score: 26334.0625
Index: 8612, Salutary Label: 2, Ground Truth: 2, Influence Score: 9778.1298828125
Index: 8644, Salutary Label: 4, Ground Truth: 4, Influence Score: 20771.494140625
Index: 8651, Salutary Label: 1, Ground Truth: 1, Influence Score: 21190.09375
Index: 8683, Salutary Label: 3, Ground Truth: 3, Influence Score: 1387.204345703125
Index: 8709, Salutary Label: 9, Ground Truth: 9, Influence Score: 52.809844970703125
Index: 8730, Salutary Label: 0, Ground Truth: 0, Influence Score: 4.9494781494140625
Index: 8751, Salutary Label: 1, Ground Truth: 1, Influence Score: 77759.9296875
Index: 8765, Salutary Label: 5, Ground Truth: 2, Influence Score: 1892800.0
Index: 8772, Salutary Label: 2, Ground Truth: 2, Influence Score: 2954.712646484375
Index: 8791, Salutary Label: 1, Ground Truth: 1, Influence Score: 509.46099853515625
Index: 8821, Salutary Label: 1, Ground Truth: 1, Influence Score: 68258.9375
Index: 8835, Salutary Label: 5, Ground Truth: 4, Influence Score: 1079047.75
Index: 8857, Salutary Label: 7, Ground Truth: 7, Influence Score: 77.98112487792969
Index: 8879, Salutary Label: 9, Ground Truth: 9, Influence Score: 11048.17578125
Index: 8915, Salutary Label: 5, Ground Truth: 5, Influence Score: 463.0466613769531
Index: 8939, Salutary Label: 9, Ground Truth: 9, Influence Score: 88.88355255126953
Index: 8967, Salutary Label: 7, Ground Truth: 7, Influence Score: 516827.78125
Index: 8988, Salutary Label: 8, Ground Truth: 8, Influence Score: 9145.126953125
Index: 9003, Salutary Label: 3, Ground Truth: 2, Influence Score: 862113.0625
Index: 9048, Salutary Label: 8, Ground Truth: 8, Influence Score: 229.37481689453125
Index: 9088, Salutary Label: 8, Ground Truth: 8, Influence Score: 3.6214795112609863
Index: 9110, Salutary Label: 0, Ground Truth: 0, Influence Score: 269505.125
Index: 9120, Salutary Label: 0, Ground Truth: 0, Influence Score: 1661568.25
Index: 9160, Salutary Label: 0, Ground Truth: 0, Influence Score: 1606149.125
Index: 9208, Salutary Label: 8, Ground Truth: 8, Influence Score: 35.34922790527344
Index: 9219, Salutary Label: 9, Ground Truth: 9, Influence Score: 268146.5
Index: 9221, Salutary Label: 1, Ground Truth: 1, Influence Score: 39.7578125
Index: 9231, Salutary Label: 1, Ground Truth: 1, Influence Score: 0.003613799810409546
Index: 9249, Salutary Label: 9, Ground Truth: 8, Influence Score: 1509890.5
Index: 9257, Salutary Label: 7, Ground Truth: 7, Influence Score: 1434848.75
Index: 9267, Salutary Label: 7, Ground Truth: 5, Influence Score: 1609736.375
Index: 9272, Salutary Label: 2, Ground Truth: 2, Influence Score: 9582.130859375
Index: 9319, Salutary Label: 9, Ground Truth: 9, Influence Score: 2720.1630859375
Index: 9349, Salutary Label: 9, Ground Truth: 9, Influence Score: 0.020649779587984085
Index: 9351, Salutary Label: 1, Ground Truth: 1, Influence Score: 0.022119253873825073
Index: 9405, Salutary Label: 5, Ground Truth: 7, Influence Score: 631067.4375
Index: 9431, Salutary Label: 1, Ground Truth: 9, Influence Score: 612501.0
Index: 9481, Salutary Label: 1, Ground Truth: 1, Influence Score: 2.0061592920228577e-07
Index: 9509, Salutary Label: 9, Ground Truth: 9, Influence Score: 192952.0
Index: 9550, Salutary Label: 0, Ground Truth: 0, Influence Score: 482973.5625
Index: 9591, Salutary Label: 1, Ground Truth: 9, Influence Score: 2072.56103515625
Index: 9640, Salutary Label: 0, Ground Truth: 0, Influence Score: 1340.0245361328125
Index: 9662, Salutary Label: 2, Ground Truth: 2, Influence Score: 91670.4296875
Index: 9675, Salutary Label: 5, Ground Truth: 5, Influence Score: 229145.21875
Index: 9709, Salutary Label: 9, Ground Truth: 9, Influence Score: 127.14533233642578
Index: 9720, Salutary Label: 0, Ground Truth: 0, Influence Score: 79.02044677734375
Index: 9731, Salutary Label: 1, Ground Truth: 1, Influence Score: 1.8458096747053787e-05
Index: 9742, Salutary Label: 2, Ground Truth: 2, Influence Score: 68045.34375
Index: 9750, Salutary Label: 0, Ground Truth: 8, Influence Score: 1037867.0
Index: 9770, Salutary Label: 0, Ground Truth: 0, Influence Score: 110789.8671875
Index: 9780, Salutary Label: 0, Ground Truth: 0, Influence Score: 0.017262792214751244
Index: 9809, Salutary Label: 9, Ground Truth: 9, Influence Score: 1031.59521484375
Index: 9832, Salutary Label: 2, Ground Truth: 2, Influence Score: 1406982.625
Index: 9858, Salutary Label: 8, Ground Truth: 8, Influence Score: 0.026311315596103668
Index: 9860, Salutary Label: 0, Ground Truth: 0, Influence Score: 0.001293668639846146
Index: 9872, Salutary Label: 2, Ground Truth: 3, Influence Score: 1863864.875
Index: 9892, Salutary Label: 2, Ground Truth: 2, Influence Score: 269139.0
Index: 9943, Salutary Label: 3, Ground Truth: 3, Influence Score: 24.48271942138672
Index: 9950, Salutary Label: 0, Ground Truth: 0, Influence Score: 223050.0
Index: 9979, Salutary Label: 9, Ground Truth: 9, Influence Score: 41.843265533447266
Index: 9989, Salutary Label: 9, Ground Truth: 9, Influence Score: 188782.859375
Index: 10031, Salutary Label: 1, Ground Truth: 1, Influence Score: 13807.931640625
Index: 10049, Salutary Label: 9, Ground Truth: 9, Influence Score: 12.498860359191895
Index: 10059, Salutary Label: 9, Ground Truth: 5, Influence Score: 75111.75
Index: 10089, Salutary Label: 9, Ground Truth: 9, Influence Score: 6016.34765625
Index: 10090, Salutary Label: 0, Ground Truth: 0, Influence Score: 3295.5673828125
Index: 10101, Salutary Label: 1, Ground Truth: 1, Influence Score: 260.94110107421875
Index: 10129, Salutary Label: 9, Ground Truth: 9, Influence Score: 1312.3482666015625
Index: 10151, Salutary Label: 1, Ground Truth: 1, Influence Score: 25129.353515625
Index: 10162, Salutary Label: 2, Ground Truth: 2, Influence Score: -0.00313057960011065
Index: 10188, Salutary Label: 8, Ground Truth: 8, Influence Score: 11.518669128417969
Index: 10217, Salutary Label: 7, Ground Truth: 7, Influence Score: 50554.30859375
Index: 10228, Salutary Label: 8, Ground Truth: 8, Influence Score: 131.090087890625
Index: 10245, Salutary Label: 5, Ground Truth: 5, Influence Score: 161406.1875
Index: 10251, Salutary Label: 1, Ground Truth: 1, Influence Score: 0.0056882500648498535
Index: 10261, Salutary Label: 1, Ground Truth: 1, Influence Score: 1186.4737548828125
Index: 10281, Salutary Label: 1, Ground Truth: 3, Influence Score: 1047485.125
Index: 10297, Salutary Label: 7, Ground Truth: 7, Influence Score: 141527.359375
Index: 10329, Salutary Label: 9, Ground Truth: 9, Influence Score: 63445.65625
Index: 10333, Salutary Label: 3, Ground Truth: 3, Influence Score: 69617.7890625
Index: 10351, Salutary Label: 1, Ground Truth: 1, Influence Score: 26323.294921875
Index: 10385, Salutary Label: 5, Ground Truth: 2, Influence Score: 1305180.625
Index: 10391, Salutary Label: 1, Ground Truth: 1, Influence Score: 2.7654958103084937e-05
Index: 10401, Salutary Label: 1, Ground Truth: 1, Influence Score: 501.3876037597656
Index: 10419, Salutary Label: 9, Ground Truth: 9, Influence Score: 0.00048171449452638626
Index: 10497, Salutary Label: 7, Ground Truth: 7, Influence Score: 134806.4375
Index: 10500, Salutary Label: 0, Ground Truth: 0, Influence Score: 100020.375
Index: 10510, Salutary Label: 0, Ground Truth: 0, Influence Score: 223530.78125
Index: 10539, Salutary Label: 9, Ground Truth: 9, Influence Score: 16.20010757446289
Index: 10568, Salutary Label: 8, Ground Truth: 8, Influence Score: 0.007288622669875622
Index: 10619, Salutary Label: 9, Ground Truth: 9, Influence Score: 2588.068359375
Index: 10628, Salutary Label: 8, Ground Truth: 8, Influence Score: 325.0546875
Index: 10647, Salutary Label: 7, Ground Truth: 2, Influence Score: 699750.25
Index: 10671, Salutary Label: 1, Ground Truth: 1, Influence Score: 0.05534346401691437
Index: 10682, Salutary Label: 2, Ground Truth: 2, Influence Score: 140.43377685546875
Index: 10691, Salutary Label: 1, Ground Truth: 1, Influence Score: 139343.375
Index: 10705, Salutary Label: 5, Ground Truth: 2, Influence Score: 1489033.375
Index: 10712, Salutary Label: 2, Ground Truth: 4, Influence Score: 1760689.125
Index: 10751, Salutary Label: 1, Ground Truth: 1, Influence Score: 0.0016719801351428032
Index: 10769, Salutary Label: 9, Ground Truth: 9, Influence Score: 42.9228630065918
Index: 10781, Salutary Label: 1, Ground Truth: 9, Influence Score: 1108138.0
Index: 10794, Salutary Label: 4, Ground Truth: 4, Influence Score: 14075.115234375
Index: 10847, Salutary Label: 7, Ground Truth: 7, Influence Score: 883232.1875
Index: 10887, Salutary Label: 7, Ground Truth: 5, Influence Score: 1528322.75
Index: 10898, Salutary Label: 8, Ground Truth: 8, Influence Score: 49608.5078125
Index: 10928, Salutary Label: 8, Ground Truth: 8, Influence Score: 2.3020381927490234
Index: 10961, Salutary Label: 1, Ground Truth: 1, Influence Score: 0.00012498931027948856
Index: 10981, Salutary Label: 1, Ground Truth: 1, Influence Score: 31690.0546875
Index: 11042, Salutary Label: 2, Ground Truth: 2, Influence Score: 1841013.25
Index: 11052, Salutary Label: 2, Ground Truth: 2, Influence Score: 1484.2718505859375
Index: 11081, Salutary Label: 1, Ground Truth: 1, Influence Score: 1194.53369140625
Index: 11090, Salutary Label: 0, Ground Truth: 0, Influence Score: 169308.84375
Index: 11131, Salutary Label: 1, Ground Truth: 1, Influence Score: 1.1975809684372507e-05
Index: 11142, Salutary Label: 2, Ground Truth: 2, Influence Score: 54948.5703125
Index: 11191, Salutary Label: 1, Ground Truth: 1, Influence Score: 0.0010683583095669746
Index: 11217, Salutary Label: 7, Ground Truth: 7, Influence Score: 40090.9921875
Index: 11245, Salutary Label: 5, Ground Truth: 5, Influence Score: 953913.0625
Index: 11251, Salutary Label: 1, Ground Truth: 1, Influence Score: 59113.91015625
Index: 11290, Salutary Label: 0, Ground Truth: 0, Influence Score: 33452.953125
Index: 11319, Salutary Label: 9, Ground Truth: 9, Influence Score: 11138.806640625
Index: 11395, Salutary Label: 5, Ground Truth: 5, Influence Score: 212619.828125
Index: 11430, Salutary Label: 0, Ground Truth: 6, Influence Score: 321603.8125
Index: 11475, Salutary Label: 5, Ground Truth: 3, Influence Score: 999656.3125
Index: 11481, Salutary Label: 1, Ground Truth: 8, Influence Score: 284352.0
Index: 11517, Salutary Label: 7, Ground Truth: 7, Influence Score: 242923.171875
Index: 11553, Salutary Label: 3, Ground Truth: 3, Influence Score: 68.23455047607422
Index: 11572, Salutary Label: 2, Ground Truth: 2, Influence Score: 48945.86328125
Index: 11588, Salutary Label: 8, Ground Truth: 8, Influence Score: 1201.7294921875
Index: 11609, Salutary Label: 9, Ground Truth: 9, Influence Score: 113.80500030517578
Index: 11630, Salutary Label: 0, Ground Truth: 0, Influence Score: 16292.1796875
Index: 11660, Salutary Label: 0, Ground Truth: 0, Influence Score: 164296.140625
Index: 11697, Salutary Label: 7, Ground Truth: 7, Influence Score: 745631.375
Index: 11704, Salutary Label: 4, Ground Truth: 4, Influence Score: 4809.47412109375
Index: 11727, Salutary Label: 7, Ground Truth: 7, Influence Score: 790.33251953125
Index: 11742, Salutary Label: 2, Ground Truth: 2, Influence Score: 2241.12158203125
Index: 11751, Salutary Label: 1, Ground Truth: 1, Influence Score: 8.338594436645508
Index: 11771, Salutary Label: 1, Ground Truth: 1, Influence Score: 4.3385487515479326e-05
Index: 11809, Salutary Label: 9, Ground Truth: 9, Influence Score: 9316.95703125
Index: 11840, Salutary Label: 0, Ground Truth: 0, Influence Score: 223629.453125
Index: 11850, Salutary Label: 0, Ground Truth: 0, Influence Score: 200.45562744140625
Index: 11914, Salutary Label: 4, Ground Truth: 4, Influence Score: 0.3704438805580139
Index: 11940, Salutary Label: 0, Ground Truth: 0, Influence Score: -0.03471836447715759
Index: 11955, Salutary Label: 5, Ground Truth: 5, Influence Score: 1105651.125
Index: 12000, Salutary Label: 0, Ground Truth: 0, Influence Score: 2393.044677734375
Index: 12015, Salutary Label: 5, Ground Truth: 5, Influence Score: 276.6413269042969
Index: 12029, Salutary Label: 9, Ground Truth: 9, Influence Score: 2.7623841762542725
Index: 12051, Salutary Label: 1, Ground Truth: 1, Influence Score: 2.148494005203247
Index: 12062, Salutary Label: 2, Ground Truth: 4, Influence Score: 1131616.5
Index: 12090, Salutary Label: 0, Ground Truth: 4, Influence Score: 456823.875
Index: 12107, Salutary Label: 7, Ground Truth: 4, Influence Score: 1265585.25
Index: 12111, Salutary Label: 1, Ground Truth: 1, Influence Score: 1915.4984130859375
Index: 12127, Salutary Label: 7, Ground Truth: 3, Influence Score: 1903108.75
Index: 12174, Salutary Label: 4, Ground Truth: 4, Influence Score: 817900.4375
Index: 12182, Salutary Label: 2, Ground Truth: 2, Influence Score: 10260.7470703125
Index: 12241, Salutary Label: 1, Ground Truth: 1, Influence Score: 8.669012458994985e-07
Index: 12259, Salutary Label: 9, Ground Truth: 9, Influence Score: 14346.498046875
Index: 12260, Salutary Label: 0, Ground Truth: 0, Influence Score: 75.62744140625
Index: 12270, Salutary Label: 0, Ground Truth: 4, Influence Score: 1064364.375
Index: 12282, Salutary Label: 2, Ground Truth: 4, Influence Score: 5450.28857421875
Index: 12342, Salutary Label: 2, Ground Truth: 2, Influence Score: 62.44137191772461
Index: 12418, Salutary Label: 8, Ground Truth: 8, Influence Score: 8.084127426147461
Index: 12427, Salutary Label: 7, Ground Truth: 7, Influence Score: 839268.875
Index: 12447, Salutary Label: 7, Ground Truth: 7, Influence Score: 2091.20458984375
Index: 12468, Salutary Label: 8, Ground Truth: 8, Influence Score: 0.07054420560598373
Index: 12479, Salutary Label: 9, Ground Truth: 9, Influence Score: 838.9417114257812
Index: 12522, Salutary Label: 2, Ground Truth: 2, Influence Score: 87.48743438720703
Index: 12558, Salutary Label: 8, Ground Truth: 8, Influence Score: 50595.3984375
Index: 12579, Salutary Label: 9, Ground Truth: 9, Influence Score: 1039.187255859375
Index: 12580, Salutary Label: 0, Ground Truth: 0, Influence Score: 93.55023193359375
Index: 12591, Salutary Label: 1, Ground Truth: 1, Influence Score: -0.000635908916592598
Index: 12607, Salutary Label: 7, Ground Truth: 3, Influence Score: 1768955.0
Index: 12610, Salutary Label: 0, Ground Truth: 0, Influence Score: 12730.3212890625
Index: 12661, Salutary Label: 1, Ground Truth: 1, Influence Score: -0.045524656772613525
Index: 12751, Salutary Label: 1, Ground Truth: 1, Influence Score: 0.0998278558254242
Index: 12769, Salutary Label: 9, Ground Truth: 9, Influence Score: 0.01902378723025322
Index: 12810, Salutary Label: 0, Ground Truth: 0, Influence Score: 13379.068359375
Index: 12889, Salutary Label: 9, Ground Truth: 9, Influence Score: 1807.9044189453125
Index: 12911, Salutary Label: 1, Ground Truth: 1, Influence Score: 11691.109375
Index: 12929, Salutary Label: 9, Ground Truth: 9, Influence Score: 0.0759897381067276
Index: 12959, Salutary Label: 9, Ground Truth: 9, Influence Score: 169572.515625
Index: 12971, Salutary Label: 1, Ground Truth: 1, Influence Score: 3.0461249351501465
Index: 13017, Salutary Label: 7, Ground Truth: 7, Influence Score: 85930.3125
Index: 13029, Salutary Label: 9, Ground Truth: 9, Influence Score: 364.1624450683594
Index: 13030, Salutary Label: 0, Ground Truth: 0, Influence Score: 17.056392669677734
Index: 13077, Salutary Label: 7, Ground Truth: 7, Influence Score: 3640.716552734375
Index: 13084, Salutary Label: 4, Ground Truth: 4, Influence Score: 1152317.625
Index: 13110, Salutary Label: 0, Ground Truth: 0, Influence Score: 1299174.75
Index: 13157, Salutary Label: 7, Ground Truth: 4, Influence Score: 1598137.625
Index: 13164, Salutary Label: 4, Ground Truth: 4, Influence Score: 14361.3330078125
Index: 13170, Salutary Label: 0, Ground Truth: 2, Influence Score: 7203.86474609375
Index: 13211, Salutary Label: 1, Ground Truth: 1, Influence Score: -0.011938581243157387
Index: 13231, Salutary Label: 1, Ground Truth: 0, Influence Score: 94399.6875
Index: 13249, Salutary Label: 9, Ground Truth: 9, Influence Score: 238.95257568359375
Index: 13259, Salutary Label: 9, Ground Truth: 9, Influence Score: 23.685056686401367
Index: 13263, Salutary Label: 3, Ground Truth: 3, Influence Score: 269549.15625
Index: 13277, Salutary Label: 7, Ground Truth: 5, Influence Score: 58477.5234375
Index: 13288, Salutary Label: 8, Ground Truth: 8, Influence Score: 1081.2215576171875
Index: 13290, Salutary Label: 0, Ground Truth: 0, Influence Score: 83.37834167480469
Index: 13309, Salutary Label: 9, Ground Truth: 9, Influence Score: 96.66615295410156
Index: 13349, Salutary Label: 9, Ground Truth: 9, Influence Score: 22667.736328125
Index: 13350, Salutary Label: 0, Ground Truth: 0, Influence Score: 378277.1875
Index: 13369, Salutary Label: 9, Ground Truth: 9, Influence Score: 1098.67822265625
Index: 13391, Salutary Label: 1, Ground Truth: 1, Influence Score: 67300.4609375
Index: 13421, Salutary Label: 1, Ground Truth: 1, Influence Score: 18533.71484375
Index: 13439, Salutary Label: 9, Ground Truth: 9, Influence Score: 1561.159423828125
Index: 13451, Salutary Label: 1, Ground Truth: 1, Influence Score: 7025.380859375
Index: 13477, Salutary Label: 7, Ground Truth: 7, Influence Score: 1080634.875
Index: 13489, Salutary Label: 9, Ground Truth: 9, Influence Score: 2.3200149536132812
Index: 13571, Salutary Label: 1, Ground Truth: 1, Influence Score: 709.9552612304688
Index: 13581, Salutary Label: 1, Ground Truth: 1, Influence Score: -0.0010624872520565987
Index: 13590, Salutary Label: 0, Ground Truth: 0, Influence Score: 4.763049602508545
Index: 13619, Salutary Label: 9, Ground Truth: 9, Influence Score: 189.1476287841797
Index: 13621, Salutary Label: 1, Ground Truth: 1, Influence Score: 0.00821327418088913
Index: 13631, Salutary Label: 1, Ground Truth: 8, Influence Score: 6762.25927734375
Index: 13669, Salutary Label: 9, Ground Truth: 9, Influence Score: 4347.55517578125
Index: 13670, Salutary Label: 0, Ground Truth: 0, Influence Score: 26.107776641845703
Index: 13684, Salutary Label: 4, Ground Truth: 4, Influence Score: 380727.84375
Index: 13752, Salutary Label: 2, Ground Truth: 6, Influence Score: 365641.40625
Index: 13769, Salutary Label: 9, Ground Truth: 9, Influence Score: 0.006271125748753548
Index: 13811, Salutary Label: 1, Ground Truth: 1, Influence Score: 0.0003731052274815738
Index: 13823, Salutary Label: 3, Ground Truth: 3, Influence Score: 75.33981323242188
Index: 13830, Salutary Label: 0, Ground Truth: 0, Influence Score: 1.5007317066192627
Index: 13879, Salutary Label: 9, Ground Truth: 9, Influence Score: 4972.5908203125
Index: 13892, Salutary Label: 2, Ground Truth: 2, Influence Score: 1803175.75
Index: 13921, Salutary Label: 1, Ground Truth: 1, Influence Score: 518.7236938476562
Index: 13949, Salutary Label: 9, Ground Truth: 9, Influence Score: 189806.515625
Index: 13969, Salutary Label: 9, Ground Truth: 9, Influence Score: 0.053611040115356445
Index: 13993, Salutary Label: 3, Ground Truth: 3, Influence Score: 50.32923126220703
Index: 14047, Salutary Label: 7, Ground Truth: 7, Influence Score: 134.9971160888672
Index: 14058, Salutary Label: 8, Ground Truth: 8, Influence Score: 2.6703617095336085e-06
Index: 14060, Salutary Label: 0, Ground Truth: 0, Influence Score: 8039.59765625
Index: 14078, Salutary Label: 8, Ground Truth: 8, Influence Score: -0.023842468857765198
Index: 14092, Salutary Label: 2, Ground Truth: 2, Influence Score: 82.93289947509766
Index: 14111, Salutary Label: 1, Ground Truth: 2, Influence Score: 1114665.5
Index: 14120, Salutary Label: 0, Ground Truth: 0, Influence Score: 2382.97021484375
Index: 14139, Salutary Label: 9, Ground Truth: 0, Influence Score: 1947147.375
Index: 14149, Salutary Label: 9, Ground Truth: 9, Influence Score: 166.93450927734375
Index: 14164, Salutary Label: 4, Ground Truth: 4, Influence Score: 267.75665283203125
Index: 14178, Salutary Label: 8, Ground Truth: 8, Influence Score: 0.00016184631385840476
Index: 14189, Salutary Label: 9, Ground Truth: 3, Influence Score: 630402.5625
Index: 14202, Salutary Label: 2, Ground Truth: 0, Influence Score: 139087.09375
Index: 14218, Salutary Label: 8, Ground Truth: 8, Influence Score: 33.895164489746094
Index: 14271, Salutary Label: 1, Ground Truth: 1, Influence Score: 250.8882293701172
Index: 14288, Salutary Label: 8, Ground Truth: 8, Influence Score: 651.4847412109375
Index: 14290, Salutary Label: 0, Ground Truth: 0, Influence Score: 14105.0419921875
Index: 14317, Salutary Label: 7, Ground Truth: 7, Influence Score: 484891.3125
Index: 14392, Salutary Label: 2, Ground Truth: 2, Influence Score: 92949.921875
Index: 14401, Salutary Label: 1, Ground Truth: 1, Influence Score: -1.8036942492472008e-05
Index: 14441, Salutary Label: 1, Ground Truth: 1, Influence Score: 2714.950927734375
Index: 14451, Salutary Label: 1, Ground Truth: 1, Influence Score: 1.3330736692296341e-05
Index: 14467, Salutary Label: 7, Ground Truth: 7, Influence Score: 3941.691650390625
Index: 14475, Salutary Label: 5, Ground Truth: 5, Influence Score: 15070.634765625
Index: 14538, Salutary Label: 8, Ground Truth: 8, Influence Score: 4.107629776000977
Index: 14558, Salutary Label: 8, Ground Truth: 8, Influence Score: 1.5934195518493652
Index: 14569, Salutary Label: 9, Ground Truth: 9, Influence Score: 2.2173237800598145
Index: 14570, Salutary Label: 0, Ground Truth: 0, Influence Score: 22.24224090576172
Index: 14591, Salutary Label: 1, Ground Truth: 1, Influence Score: 38123.4140625
Index: 14619, Salutary Label: 9, Ground Truth: 8, Influence Score: 1475288.5
Index: 14672, Salutary Label: 2, Ground Truth: 2, Influence Score: 1823613.5
Index: 14687, Salutary Label: 7, Ground Truth: 7, Influence Score: 18212.625
Index: 14691, Salutary Label: 1, Ground Truth: 1, Influence Score: 242.12979125976562
Index: 14705, Salutary Label: 5, Ground Truth: 5, Influence Score: 487770.625
Index: 14712, Salutary Label: 2, Ground Truth: 6, Influence Score: 335304.9375
Index: 14731, Salutary Label: 1, Ground Truth: 1, Influence Score: 166911.75
Index: 14765, Salutary Label: 5, Ground Truth: 3, Influence Score: 621946.125
Index: 14801, Salutary Label: 1, Ground Truth: 1, Influence Score: 26.501285552978516
Index: 14850, Salutary Label: 0, Ground Truth: 0, Influence Score: 339848.8125
Index: 14879, Salutary Label: 9, Ground Truth: 9, Influence Score: 78917.171875
Index: 14909, Salutary Label: 9, Ground Truth: 1, Influence Score: 921500.0
Index: 14919, Salutary Label: 9, Ground Truth: 1, Influence Score: 1815824.25
Index: 14941, Salutary Label: 1, Ground Truth: 1, Influence Score: 0.0629967451095581
Index: 14952, Salutary Label: 2, Ground Truth: 2, Influence Score: 1495.68896484375
Index: 14989, Salutary Label: 9, Ground Truth: 9, Influence Score: 2058.14794921875
Index: 14997, Salutary Label: 7, Ground Truth: 7, Influence Score: 17213.296875
Index: 15047, Salutary Label: 7, Ground Truth: 7, Influence Score: 755232.875
Index: 15081, Salutary Label: 1, Ground Truth: 1, Influence Score: 284.7354736328125
Index: 15099, Salutary Label: 9, Ground Truth: 9, Influence Score: 128392.4609375
Index: 15111, Salutary Label: 1, Ground Truth: 8, Influence Score: 56131.75
Index: 15124, Salutary Label: 4, Ground Truth: 4, Influence Score: 824092.25
Index: 15171, Salutary Label: 1, Ground Truth: 1, Influence Score: -0.03910788893699646
Index: 15190, Salutary Label: 0, Ground Truth: 8, Influence Score: 12351.76953125
Index: 15201, Salutary Label: 1, Ground Truth: 1, Influence Score: 1003.3795776367188
Index: 15212, Salutary Label: 2, Ground Truth: 5, Influence Score: 64394.05078125
Index: 15251, Salutary Label: 1, Ground Truth: 1, Influence Score: 4.187496961094439e-05
Index: 15261, Salutary Label: 1, Ground Truth: 1, Influence Score: 636.9949951171875
Index: 15329, Salutary Label: 9, Ground Truth: 9, Influence Score: 7.947014331817627
Index: 15341, Salutary Label: 1, Ground Truth: 9, Influence Score: 4776.46484375
Index: 15409, Salutary Label: 9, Ground Truth: 9, Influence Score: 41746.75
Index: 15458, Salutary Label: 8, Ground Truth: 8, Influence Score: 106.6190414428711
Index: 15471, Salutary Label: 1, Ground Truth: 0, Influence Score: 293795.09375
Index: 15495, Salutary Label: 5, Ground Truth: 5, Influence Score: -9.908039646688849e-05
Index: 15509, Salutary Label: 9, Ground Truth: 9, Influence Score: 16.787715911865234
Index: 15514, Salutary Label: 4, Ground Truth: 4, Influence Score: 315308.78125
Index: 15520, Salutary Label: 0, Ground Truth: 0, Influence Score: 58.64208984375
Index: 15542, Salutary Label: 2, Ground Truth: 2, Influence Score: 27.922199249267578
Index: 15559, Salutary Label: 9, Ground Truth: 3, Influence Score: 88747.453125
Index: 15560, Salutary Label: 0, Ground Truth: 0, Influence Score: 51810.25390625
Index: 15592, Salutary Label: 2, Ground Truth: 2, Influence Score: 1339169.25
Index: 15620, Salutary Label: 0, Ground Truth: 0, Influence Score: 20450.63671875
Index: 15639, Salutary Label: 9, Ground Truth: 9, Influence Score: 39.04297637939453
Index: 15679, Salutary Label: 9, Ground Truth: 1, Influence Score: 17205.234375
Index: 15702, Salutary Label: 2, Ground Truth: 2, Influence Score: 7059.46240234375
Index: 15815, Salutary Label: 5, Ground Truth: 5, Influence Score: 6783.1240234375
Index: 15827, Salutary Label: 7, Ground Truth: 7, Influence Score: 4961.345703125
Index: 15830, Salutary Label: 0, Ground Truth: 0, Influence Score: 5769.99365234375
Index: 15848, Salutary Label: 8, Ground Truth: 8, Influence Score: 0.0003379848785698414
Index: 15852, Salutary Label: 2, Ground Truth: 4, Influence Score: 34912.9765625
Index: 15878, Salutary Label: 8, Ground Truth: 8, Influence Score: 16484.712890625
Index: 15891, Salutary Label: 1, Ground Truth: 1, Influence Score: 0.0031254407949745655
Index: 15909, Salutary Label: 9, Ground Truth: 9, Influence Score: 15.632068634033203
Index: 15918, Salutary Label: 8, Ground Truth: 8, Influence Score: 11.887237548828125
Index: 15927, Salutary Label: 7, Ground Truth: 7, Influence Score: 1335567.0
Index: 15949, Salutary Label: 9, Ground Truth: 9, Influence Score: 121365.4609375
