Index: 71, Salutary Label: 1, Ground Truth: 1, Influence Score: 1.1311263733659871e-05
Index: 7842, Salutary Label: 2, Ground Truth: 0, Influence Score: 397690.75
Index: 7867, Salutary Label: 7, Ground Truth: 7, Influence Score: 126.45458221435547
Index: 7885, Salutary Label: 5, Ground Truth: 3, Influence Score: 1005000.9375
Index: 7898, Salutary Label: 8, Ground Truth: 8, Influence Score: 172724.9375
Index: 7908, Salutary Label: 8, Ground Truth: 8, Influence Score: 987.3638916015625
Index: 7911, Salutary Label: 1, Ground Truth: 1, Influence Score: 475758.75
Index: 7938, Salutary Label: 8, Ground Truth: 8, Influence Score: 1270254.875
Index: 7968, Salutary Label: 8, Ground Truth: 0, Influence Score: 1442278.0
Index: 7987, Salutary Label: 7, Ground Truth: 7, Influence Score: 257221.21875
Index: 8011, Salutary Label: 1, Ground Truth: 1, Influence Score: 6594.1875
Index: 8063, Salutary Label: 3, Ground Truth: 6, Influence Score: 437688.75
Index: 8075, Salutary Label: 5, Ground Truth: 5, Influence Score: 15362.2666015625
Index: 8108, Salutary Label: 8, Ground Truth: 8, Influence Score: 380342.375
Index: 8116, Salutary Label: 6, Ground Truth: 6, Influence Score: 13099.55859375
Index: 8126, Salutary Label: 6, Ground Truth: 6, Influence Score: 17.514822006225586
Index: 8138, Salutary Label: 8, Ground Truth: 8, Influence Score: 1569919.75
Index: 8180, Salutary Label: 0, Ground Truth: 0, Influence Score: 0.15935838222503662
Index: 8196, Salutary Label: 6, Ground Truth: 6, Influence Score: 0.04425268992781639
Index: 8221, Salutary Label: 1, Ground Truth: 1, Influence Score: 0.0030895937234163284
Index: 8259, Salutary Label: 9, Ground Truth: 9, Influence Score: 696467.5
Index: 8277, Salutary Label: 7, Ground Truth: 7, Influence Score: 4.251267433166504
Index: 8321, Salutary Label: 1, Ground Truth: 1, Influence Score: 368.5341491699219
Index: 8358, Salutary Label: 8, Ground Truth: 8, Influence Score: 9904.2734375
Index: 8395, Salutary Label: 5, Ground Truth: 5, Influence Score: 90391.6171875
Index: 8413, Salutary Label: 3, Ground Truth: 3, Influence Score: 81526.6328125
Index: 8499, Salutary Label: 9, Ground Truth: 9, Influence Score: 463282.25
Index: 8509, Salutary Label: 9, Ground Truth: 9, Influence Score: 795625.875
Index: 8522, Salutary Label: 2, Ground Truth: 4, Influence Score: 1193820.0
Index: 8549, Salutary Label: 9, Ground Truth: 9, Influence Score: 1666412.5
Index: 8607, Salutary Label: 7, Ground Truth: 7, Influence Score: 0.12346840649843216
Index: 8611, Salutary Label: 1, Ground Truth: 1, Influence Score: 3.2632293701171875
Index: 8621, Salutary Label: 1, Ground Truth: 1, Influence Score: 24757.103515625
Index: 8638, Salutary Label: 8, Ground Truth: 8, Influence Score: 465843.15625
Index: 8644, Salutary Label: 4, Ground Truth: 4, Influence Score: 0.18086841702461243
Index: 8668, Salutary Label: 8, Ground Truth: 8, Influence Score: 973504.75
Index: 8678, Salutary Label: 8, Ground Truth: 3, Influence Score: 18935.6015625
Index: 8717, Salutary Label: 7, Ground Truth: 7, Influence Score: 20138.65234375
Index: 8721, Salutary Label: 1, Ground Truth: 1, Influence Score: 0.0001346963399555534
Index: 8754, Salutary Label: 4, Ground Truth: 4, Influence Score: 0.004166814498603344
Index: 8786, Salutary Label: 6, Ground Truth: 6, Influence Score: 784.9593505859375
Index: 8811, Salutary Label: 1, Ground Truth: 1, Influence Score: 3727.190185546875
Index: 8848, Salutary Label: 8, Ground Truth: 8, Influence Score: 1542405.5
Index: 8868, Salutary Label: 8, Ground Truth: 8, Influence Score: 94756.828125
Index: 8895, Salutary Label: 5, Ground Truth: 5, Influence Score: 625.184326171875
Index: 8942, Salutary Label: 2, Ground Truth: 2, Influence Score: 1892587.5
Index: 8965, Salutary Label: 5, Ground Truth: 3, Influence Score: 1099103.0
Index: 8978, Salutary Label: 8, Ground Truth: 8, Influence Score: 610.0580444335938
Index: 8987, Salutary Label: 7, Ground Truth: 7, Influence Score: 13277.638671875
Index: 9041, Salutary Label: 1, Ground Truth: 1, Influence Score: 0.12651574611663818
Index: 9095, Salutary Label: 5, Ground Truth: 5, Influence Score: 1475675.375
Index: 9118, Salutary Label: 8, Ground Truth: 8, Influence Score: 22804.078125
Index: 9156, Salutary Label: 6, Ground Truth: 6, Influence Score: 3.311537742614746
Index: 9188, Salutary Label: 8, Ground Truth: 1, Influence Score: 1920891.25
Index: 9198, Salutary Label: 8, Ground Truth: 8, Influence Score: 1071614.25
Index: 9209, Salutary Label: 9, Ground Truth: 9, Influence Score: 387265.9375
Index: 9241, Salutary Label: 1, Ground Truth: 1, Influence Score: 188976.3125
Index: 9284, Salutary Label: 4, Ground Truth: 4, Influence Score: 346.2729187011719
Index: 9298, Salutary Label: 8, Ground Truth: 8, Influence Score: 1038789.8125
Index: 9321, Salutary Label: 1, Ground Truth: 1, Influence Score: 525.3858642578125
Index: 9337, Salutary Label: 7, Ground Truth: 7, Influence Score: 5.6003289222717285
Index: 9379, Salutary Label: 9, Ground Truth: 9, Influence Score: 172235.046875
Index: 9408, Salutary Label: 8, Ground Truth: 8, Influence Score: 9766.5810546875
Index: 9415, Salutary Label: 5, Ground Truth: 5, Influence Score: 28539.212890625
Index: 9447, Salutary Label: 7, Ground Truth: 6, Influence Score: 348982.4375
Index: 9473, Salutary Label: 3, Ground Truth: 6, Influence Score: 671077.75
Index: 9505, Salutary Label: 5, Ground Truth: 5, Influence Score: 1455583.75
Index: 9516, Salutary Label: 6, Ground Truth: 6, Influence Score: 88.02356719970703
Index: 9551, Salutary Label: 1, Ground Truth: 1, Influence Score: 28.818683624267578
Index: 9629, Salutary Label: 9, Ground Truth: 9, Influence Score: 19292.501953125
Index: 9631, Salutary Label: 1, Ground Truth: 1, Influence Score: 85.95574951171875
Index: 9667, Salutary Label: 7, Ground Truth: 4, Influence Score: 482575.625
Index: 9693, Salutary Label: 3, Ground Truth: 3, Influence Score: 109095.1953125
Index: 9701, Salutary Label: 1, Ground Truth: 1, Influence Score: 0.0010680073173716664
Index: 9740, Salutary Label: 0, Ground Truth: 0, Influence Score: 21.15146827697754
Index: 9751, Salutary Label: 1, Ground Truth: 9, Influence Score: 2134.458984375
Index: 9775, Salutary Label: 5, Ground Truth: 5, Influence Score: 1361271.5
Index: 9809, Salutary Label: 9, Ground Truth: 9, Influence Score: 9766.9560546875
Index: 9817, Salutary Label: 7, Ground Truth: 7, Influence Score: 147432.21875
Index: 9851, Salutary Label: 1, Ground Truth: 1, Influence Score: 15.56799030303955
Index: 9871, Salutary Label: 1, Ground Truth: 1, Influence Score: 976.0684204101562
Index: 9891, Salutary Label: 1, Ground Truth: 1, Influence Score: 316.2864685058594
Index: 9901, Salutary Label: 1, Ground Truth: 1, Influence Score: 25.498395919799805
Index: 9914, Salutary Label: 4, Ground Truth: 4, Influence Score: 2521.70654296875
Index: 9927, Salutary Label: 7, Ground Truth: 7, Influence Score: 1219814.625
Index: 9959, Salutary Label: 9, Ground Truth: 9, Influence Score: 48859.62890625
Index: 9967, Salutary Label: 7, Ground Truth: 7, Influence Score: 475309.75
Index: 9971, Salutary Label: 1, Ground Truth: 9, Influence Score: 343.47149658203125
Index: 9998, Salutary Label: 8, Ground Truth: 8, Influence Score: 878928.25
Index: 10031, Salutary Label: 1, Ground Truth: 1, Influence Score: 8.171839714050293
Index: 10058, Salutary Label: 8, Ground Truth: 8, Influence Score: 327.88189697265625
Index: 10077, Salutary Label: 7, Ground Truth: 7, Influence Score: 2840.37890625
Index: 10089, Salutary Label: 9, Ground Truth: 9, Influence Score: 73137.3828125
Index: 10100, Salutary Label: 0, Ground Truth: 0, Influence Score: 6.258943557739258
Index: 10161, Salutary Label: 1, Ground Truth: 1, Influence Score: 0.0019234271021559834
Index: 10190, Salutary Label: 0, Ground Truth: 0, Influence Score: 0.05558948963880539
Index: 10226, Salutary Label: 6, Ground Truth: 6, Influence Score: 5048.080078125
Index: 10247, Salutary Label: 7, Ground Truth: 7, Influence Score: 601.1836547851562
Index: 10251, Salutary Label: 1, Ground Truth: 3, Influence Score: 995760.3125
Index: 10263, Salutary Label: 3, Ground Truth: 6, Influence Score: 388804.0
Index: 10313, Salutary Label: 3, Ground Truth: 3, Influence Score: 122045.625
Index: 10351, Salutary Label: 1, Ground Truth: 1, Influence Score: 0.0057880692183971405
Index: 10369, Salutary Label: 9, Ground Truth: 0, Influence Score: 1501986.0
Index: 10390, Salutary Label: 0, Ground Truth: 0, Influence Score: 1.3203223943710327
Index: 10437, Salutary Label: 7, Ground Truth: 4, Influence Score: 1021042.25
Index: 10503, Salutary Label: 3, Ground Truth: 5, Influence Score: 528919.5625
Index: 10547, Salutary Label: 7, Ground Truth: 7, Influence Score: 0.07981627434492111
Index: 10558, Salutary Label: 8, Ground Truth: 8, Influence Score: 97516.078125
Index: 10571, Salutary Label: 1, Ground Truth: 1, Influence Score: 1.3301420211791992
Index: 10587, Salutary Label: 7, Ground Truth: 7, Influence Score: 220.07522583007812
Index: 10622, Salutary Label: 2, Ground Truth: 4, Influence Score: 1317051.25
Index: 10638, Salutary Label: 8, Ground Truth: 8, Influence Score: 1898.4588623046875
Index: 10648, Salutary Label: 8, Ground Truth: 8, Influence Score: 1977969.75
Index: 10727, Salutary Label: 7, Ground Truth: 7, Influence Score: 38.84122848510742
Index: 10735, Salutary Label: 5, Ground Truth: 6, Influence Score: 1031027.125
Index: 10760, Salutary Label: 0, Ground Truth: 0, Influence Score: 545.359375
Index: 10781, Salutary Label: 1, Ground Truth: 1, Influence Score: 8.88327693939209
Index: 10818, Salutary Label: 8, Ground Truth: 8, Influence Score: 4686.03271484375
Index: 10829, Salutary Label: 9, Ground Truth: 9, Influence Score: 149988.40625
Index: 10845, Salutary Label: 5, Ground Truth: 4, Influence Score: 1913362.0
Index: 10868, Salutary Label: 8, Ground Truth: 8, Influence Score: 291539.0
Index: 10887, Salutary Label: 7, Ground Truth: 5, Influence Score: 50653.3515625
Index: 10898, Salutary Label: 8, Ground Truth: 8, Influence Score: 47175.43359375
Index: 10907, Salutary Label: 7, Ground Truth: 7, Influence Score: 15332.662109375
Index: 10927, Salutary Label: 7, Ground Truth: 7, Influence Score: 161363.9375
Index: 10937, Salutary Label: 7, Ground Truth: 9, Influence Score: 149227.484375
Index: 10947, Salutary Label: 7, Ground Truth: 7, Influence Score: 1448616.5
Index: 10953, Salutary Label: 3, Ground Truth: 3, Influence Score: 669723.125
Index: 10968, Salutary Label: 8, Ground Truth: 8, Influence Score: 30574.11328125
Index: 10991, Salutary Label: 1, Ground Truth: 1, Influence Score: 1973922.0
Index: 11009, Salutary Label: 9, Ground Truth: 9, Influence Score: 36049.703125
Index: 11031, Salutary Label: 1, Ground Truth: 1, Influence Score: 5.87349796295166
Index: 11049, Salutary Label: 9, Ground Truth: 9, Influence Score: 677871.25
Index: 11056, Salutary Label: 6, Ground Truth: 6, Influence Score: 53323.9296875
Index: 11092, Salutary Label: 2, Ground Truth: 2, Influence Score: 64489.74609375
Index: 11110, Salutary Label: 0, Ground Truth: 0, Influence Score: 0.044338375329971313
Index: 11121, Salutary Label: 1, Ground Truth: 1, Influence Score: 33257.6328125
Index: 11147, Salutary Label: 7, Ground Truth: 7, Influence Score: 330988.5
Index: 11177, Salutary Label: 7, Ground Truth: 7, Influence Score: 1697.8140869140625
Index: 11188, Salutary Label: 8, Ground Truth: 8, Influence Score: 11516.1005859375
Index: 11201, Salutary Label: 1, Ground Truth: 1, Influence Score: 0.001967109041288495
Index: 11211, Salutary Label: 1, Ground Truth: 1, Influence Score: -0.04360339045524597
Index: 11239, Salutary Label: 9, Ground Truth: 9, Influence Score: 20.154972076416016
Index: 11248, Salutary Label: 8, Ground Truth: 8, Influence Score: 13885.5966796875
Index: 11254, Salutary Label: 4, Ground Truth: 4, Influence Score: 6.265832901000977
Index: 11268, Salutary Label: 8, Ground Truth: 8, Influence Score: 199.1375274658203
Index: 11278, Salutary Label: 8, Ground Truth: 6, Influence Score: 1602515.875
Index: 11339, Salutary Label: 9, Ground Truth: 3, Influence Score: 1882506.75
Index: 11359, Salutary Label: 9, Ground Truth: 9, Influence Score: 6393.685546875
Index: 11370, Salutary Label: 0, Ground Truth: 0, Influence Score: 1.927436351776123
Index: 11391, Salutary Label: 1, Ground Truth: 1, Influence Score: 35.196475982666016
Index: 11406, Salutary Label: 6, Ground Truth: 6, Influence Score: 170.4362030029297
Index: 11441, Salutary Label: 1, Ground Truth: 1, Influence Score: 580.84033203125
Index: 11460, Salutary Label: 0, Ground Truth: 0, Influence Score: 3.256352424621582
Index: 11480, Salutary Label: 0, Ground Truth: 0, Influence Score: 42.97929382324219
Index: 11496, Salutary Label: 6, Ground Truth: 6, Influence Score: 338.19598388671875
Index: 11507, Salutary Label: 7, Ground Truth: 7, Influence Score: 36175.7265625
Index: 11551, Salutary Label: 1, Ground Truth: 9, Influence Score: 1770.13232421875
Index: 11578, Salutary Label: 8, Ground Truth: 8, Influence Score: 1245971.125
Index: 11619, Salutary Label: 9, Ground Truth: 9, Influence Score: 92660.703125
Index: 11625, Salutary Label: 5, Ground Truth: 3, Influence Score: 651630.5625
Index: 11640, Salutary Label: 0, Ground Truth: 0, Influence Score: 12160.087890625
Index: 11656, Salutary Label: 6, Ground Truth: 6, Influence Score: 183047.546875
Index: 11669, Salutary Label: 9, Ground Truth: 9, Influence Score: 1150182.375
Index: 11718, Salutary Label: 8, Ground Truth: 8, Influence Score: 1606.73681640625
Index: 11728, Salutary Label: 8, Ground Truth: 7, Influence Score: 362191.75
Index: 11751, Salutary Label: 1, Ground Truth: 1, Influence Score: 5.1136603355407715
Index: 11766, Salutary Label: 6, Ground Truth: 6, Influence Score: 713.3812866210938
Index: 11789, Salutary Label: 9, Ground Truth: 9, Influence Score: 68997.59375
Index: 11793, Salutary Label: 3, Ground Truth: 6, Influence Score: 181188.5
Index: 11801, Salutary Label: 1, Ground Truth: 1, Influence Score: 154.364990234375
Index: 11821, Salutary Label: 1, Ground Truth: 1, Influence Score: 187.29067993164062
Index: 11831, Salutary Label: 1, Ground Truth: 1, Influence Score: 0.00043582735816016793
Index: 11870, Salutary Label: 0, Ground Truth: 0, Influence Score: 0.01735110580921173
Index: 11901, Salutary Label: 1, Ground Truth: 1, Influence Score: 2.949274778366089
Index: 11941, Salutary Label: 1, Ground Truth: 1, Influence Score: 330397.46875
Index: 11957, Salutary Label: 7, Ground Truth: 7, Influence Score: 5.749955016653985e-05
Index: 11977, Salutary Label: 7, Ground Truth: 7, Influence Score: 0.2775101959705353
Index: 11988, Salutary Label: 8, Ground Truth: 8, Influence Score: 219943.421875
Index: 12001, Salutary Label: 1, Ground Truth: 1, Influence Score: 27.24709701538086
Index: 12018, Salutary Label: 8, Ground Truth: 8, Influence Score: 27184.66015625
Index: 12027, Salutary Label: 7, Ground Truth: 7, Influence Score: 60.138832092285156
Index: 12039, Salutary Label: 9, Ground Truth: 9, Influence Score: 0.060016922652721405
Index: 12058, Salutary Label: 8, Ground Truth: 8, Influence Score: 11625.9873046875
Index: 12066, Salutary Label: 6, Ground Truth: 6, Influence Score: 72.8747787475586
Index: 12121, Salutary Label: 1, Ground Truth: 1, Influence Score: 0.009006923995912075
Index: 12140, Salutary Label: 0, Ground Truth: 0, Influence Score: 103.52322387695312
Index: 12200, Salutary Label: 0, Ground Truth: 0, Influence Score: -4.865051596425474e-05
Index: 12233, Salutary Label: 3, Ground Truth: 6, Influence Score: 1965564.75
Index: 12287, Salutary Label: 7, Ground Truth: 9, Influence Score: 57529.0078125
Index: 12329, Salutary Label: 9, Ground Truth: 9, Influence Score: 6675.33447265625
Index: 12361, Salutary Label: 1, Ground Truth: 1, Influence Score: 59.463951110839844
Index: 12417, Salutary Label: 7, Ground Truth: 2, Influence Score: 2527.146728515625
Index: 12432, Salutary Label: 2, Ground Truth: 0, Influence Score: 789851.5
Index: 12489, Salutary Label: 9, Ground Truth: 0, Influence Score: 1246550.0
Index: 12511, Salutary Label: 1, Ground Truth: 1, Influence Score: 0.00045246235094964504
Index: 12528, Salutary Label: 8, Ground Truth: 8, Influence Score: 29288.900390625
Index: 12559, Salutary Label: 9, Ground Truth: 9, Influence Score: 1247957.25
Index: 12568, Salutary Label: 8, Ground Truth: 8, Influence Score: 102424.28125
Index: 12571, Salutary Label: 1, Ground Truth: 1, Influence Score: 0.005203011445701122
Index: 12592, Salutary Label: 2, Ground Truth: 4, Influence Score: 753472.125
Index: 12618, Salutary Label: 8, Ground Truth: 0, Influence Score: 517736.0
Index: 12687, Salutary Label: 7, Ground Truth: 7, Influence Score: 4286.6630859375
Index: 12791, Salutary Label: 1, Ground Truth: 1, Influence Score: 977521.375
Index: 12849, Salutary Label: 9, Ground Truth: 9, Influence Score: 8707.7548828125
Index: 12887, Salutary Label: 7, Ground Truth: 7, Influence Score: 1006.3974609375
Index: 12921, Salutary Label: 1, Ground Truth: 1, Influence Score: 0.00912569835782051
Index: 12939, Salutary Label: 9, Ground Truth: 9, Influence Score: 301780.4375
Index: 13001, Salutary Label: 1, Ground Truth: 1, Influence Score: 502.8542175292969
Index: 13036, Salutary Label: 6, Ground Truth: 6, Influence Score: 373.14306640625
Index: 13047, Salutary Label: 7, Ground Truth: 7, Influence Score: 68779.828125
Index: 13061, Salutary Label: 1, Ground Truth: 1, Influence Score: 252.38592529296875
Index: 13107, Salutary Label: 7, Ground Truth: 4, Influence Score: 133237.484375
Index: 13117, Salutary Label: 7, Ground Truth: 7, Influence Score: 217527.28125
Index: 13141, Salutary Label: 1, Ground Truth: 1, Influence Score: 7.834111137583477e-09
Index: 13150, Salutary Label: 0, Ground Truth: 0, Influence Score: 92.91888427734375
Index: 13171, Salutary Label: 1, Ground Truth: 1, Influence Score: 13159.484375
Index: 13189, Salutary Label: 9, Ground Truth: 9, Influence Score: 19.993371963500977
Index: 13191, Salutary Label: 1, Ground Truth: 1, Influence Score: 0.001989188138395548
Index: 13207, Salutary Label: 7, Ground Truth: 7, Influence Score: 10.554396629333496
Index: 13211, Salutary Label: 1, Ground Truth: 1, Influence Score: 9.241154670715332
Index: 13251, Salutary Label: 1, Ground Truth: 1, Influence Score: 2661.0234375
Index: 13277, Salutary Label: 7, Ground Truth: 4, Influence Score: 739463.5
Index: 13300, Salutary Label: 0, Ground Truth: 0, Influence Score: 3.5768394470214844
Index: 13351, Salutary Label: 1, Ground Truth: 1, Influence Score: 9.242113446816802e-05
Index: 13393, Salutary Label: 3, Ground Truth: 6, Influence Score: 4035.92578125
Index: 13427, Salutary Label: 7, Ground Truth: 7, Influence Score: 28.015939712524414
Index: 13431, Salutary Label: 1, Ground Truth: 1, Influence Score: 0.03218279033899307
Index: 13451, Salutary Label: 1, Ground Truth: 1, Influence Score: 228.5815887451172
Index: 13470, Salutary Label: 0, Ground Truth: 0, Influence Score: 0.000999737880192697
Index: 13489, Salutary Label: 9, Ground Truth: 4, Influence Score: 1299153.5
Index: 13499, Salutary Label: 9, Ground Truth: 9, Influence Score: 648.35986328125
Index: 13507, Salutary Label: 7, Ground Truth: 7, Influence Score: 2165.3740234375
Index: 13510, Salutary Label: 0, Ground Truth: 0, Influence Score: 26.488901138305664
Index: 13563, Salutary Label: 3, Ground Truth: 3, Influence Score: 10751.0390625
Index: 13617, Salutary Label: 7, Ground Truth: 7, Influence Score: 16486.53515625
Index: 13677, Salutary Label: 7, Ground Truth: 7, Influence Score: 10369.951171875
Index: 13689, Salutary Label: 9, Ground Truth: 9, Influence Score: 26930.66796875
Index: 13785, Salutary Label: 5, Ground Truth: 5, Influence Score: 2449.931640625
Index: 13806, Salutary Label: 6, Ground Truth: 6, Influence Score: 263.1778564453125
Index: 13815, Salutary Label: 5, Ground Truth: 5, Influence Score: 1659451.0
Index: 13829, Salutary Label: 9, Ground Truth: 9, Influence Score: 1785520.625
Index: 13848, Salutary Label: 8, Ground Truth: 8, Influence Score: 1180021.75
Index: 13869, Salutary Label: 9, Ground Truth: 3, Influence Score: 128665.6484375
Index: 13896, Salutary Label: 6, Ground Truth: 6, Influence Score: 361719.5
Index: 13901, Salutary Label: 1, Ground Truth: 1, Influence Score: 10013.396484375
Index: 13932, Salutary Label: 2, Ground Truth: 0, Influence Score: 1053923.5
Index: 13941, Salutary Label: 1, Ground Truth: 1, Influence Score: 262367.25
Index: 13957, Salutary Label: 7, Ground Truth: 7, Influence Score: 36.68842315673828
Index: 13971, Salutary Label: 1, Ground Truth: 1, Influence Score: 98.90438842773438
Index: 13999, Salutary Label: 9, Ground Truth: 9, Influence Score: 24.72760009765625
Index: 14003, Salutary Label: 3, Ground Truth: 3, Influence Score: 52169.6484375
Index: 14019, Salutary Label: 9, Ground Truth: 9, Influence Score: 157684.46875
Index: 14078, Salutary Label: 8, Ground Truth: 8, Influence Score: 518976.6875
Index: 14125, Salutary Label: 5, Ground Truth: 5, Influence Score: 1149583.375
Index: 14156, Salutary Label: 6, Ground Truth: 6, Influence Score: 24147.04296875
Index: 14165, Salutary Label: 5, Ground Truth: 5, Influence Score: 4725.61328125
Index: 14190, Salutary Label: 0, Ground Truth: 0, Influence Score: 2583.602783203125
Index: 14210, Salutary Label: 0, Ground Truth: 0, Influence Score: 11.650127410888672
Index: 14231, Salutary Label: 1, Ground Truth: 1, Influence Score: 90164.6875
Index: 14247, Salutary Label: 7, Ground Truth: 7, Influence Score: 7235.5810546875
Index: 14258, Salutary Label: 8, Ground Truth: 6, Influence Score: 1119698.75
Index: 14305, Salutary Label: 5, Ground Truth: 5, Influence Score: 69513.75
Index: 14337, Salutary Label: 7, Ground Truth: 7, Influence Score: 1561120.25
Index: 14418, Salutary Label: 8, Ground Truth: 8, Influence Score: 157382.78125
Index: 14447, Salutary Label: 7, Ground Truth: 7, Influence Score: 87982.9765625
Index: 14453, Salutary Label: 3, Ground Truth: 3, Influence Score: 38139.0234375
Index: 14528, Salutary Label: 8, Ground Truth: 8, Influence Score: 221686.8125
Index: 14547, Salutary Label: 7, Ground Truth: 4, Influence Score: 1635200.375
Index: 14617, Salutary Label: 7, Ground Truth: 7, Influence Score: 8.098172187805176
Index: 14645, Salutary Label: 5, Ground Truth: 5, Influence Score: 28736.947265625
Index: 14665, Salutary Label: 5, Ground Truth: 5, Influence Score: 313754.46875
Index: 14677, Salutary Label: 7, Ground Truth: 7, Influence Score: 804292.375
Index: 14711, Salutary Label: 1, Ground Truth: 1, Influence Score: 8.950927734375
Index: 14721, Salutary Label: 1, Ground Truth: 3, Influence Score: 385707.59375
Index: 14737, Salutary Label: 7, Ground Truth: 7, Influence Score: 146965.609375
Index: 14758, Salutary Label: 8, Ground Truth: 8, Influence Score: 123499.7578125
Index: 14781, Salutary Label: 1, Ground Truth: 1, Influence Score: 3.6282851696014404
Index: 14797, Salutary Label: 7, Ground Truth: 7, Influence Score: 1752.0166015625
Index: 14840, Salutary Label: 0, Ground Truth: 0, Influence Score: 22.58139419555664
Index: 14880, Salutary Label: 0, Ground Truth: 0, Influence Score: 1.6666520833969116
Index: 14897, Salutary Label: 7, Ground Truth: 7, Influence Score: 28865.93359375
Index: 14939, Salutary Label: 9, Ground Truth: 9, Influence Score: 221057.59375
Index: 14961, Salutary Label: 1, Ground Truth: 1, Influence Score: 31236.57421875
Index: 14979, Salutary Label: 9, Ground Truth: 9, Influence Score: 848.2296142578125
Index: 14988, Salutary Label: 8, Ground Truth: 8, Influence Score: 108640.0
Index: 14991, Salutary Label: 1, Ground Truth: 1, Influence Score: 0.0017253882251679897
Index: 15015, Salutary Label: 5, Ground Truth: 3, Influence Score: 307813.875
Index: 15047, Salutary Label: 7, Ground Truth: 7, Influence Score: 49235.88671875
Index: 15059, Salutary Label: 9, Ground Truth: 9, Influence Score: 474450.15625
Index: 15084, Salutary Label: 4, Ground Truth: 4, Influence Score: 5.878082275390625
Index: 15117, Salutary Label: 7, Ground Truth: 7, Influence Score: 7.825218677520752
Index: 15169, Salutary Label: 9, Ground Truth: 9, Influence Score: 774129.75
Index: 15177, Salutary Label: 7, Ground Truth: 7, Influence Score: 744906.25
Index: 15181, Salutary Label: 1, Ground Truth: 1, Influence Score: 3.79375705961138e-07
Index: 15203, Salutary Label: 3, Ground Truth: 6, Influence Score: 1376525.625
Index: 15230, Salutary Label: 0, Ground Truth: 0, Influence Score: 5.346316337585449
Index: 15278, Salutary Label: 8, Ground Truth: 8, Influence Score: 1904575.25
Index: 15281, Salutary Label: 1, Ground Truth: 1, Influence Score: 0.0015404277946799994
Index: 15381, Salutary Label: 1, Ground Truth: 3, Influence Score: 1465358.75
Index: 15411, Salutary Label: 1, Ground Truth: 0, Influence Score: 473945.6875
Index: 15431, Salutary Label: 1, Ground Truth: 1, Influence Score: 9.118957677856088e-08
Index: 15457, Salutary Label: 7, Ground Truth: 2, Influence Score: 177726.609375
Index: 15511, Salutary Label: 1, Ground Truth: 1, Influence Score: 0.00011593148519750684
Index: 15541, Salutary Label: 1, Ground Truth: 1, Influence Score: 0.0032271789386868477
Index: 15557, Salutary Label: 7, Ground Truth: 7, Influence Score: 357005.15625
Index: 15587, Salutary Label: 7, Ground Truth: 5, Influence Score: 230361.375
Index: 15595, Salutary Label: 5, Ground Truth: 6, Influence Score: 1734721.5
Index: 15618, Salutary Label: 8, Ground Truth: 3, Influence Score: 1459375.75
Index: 15625, Salutary Label: 5, Ground Truth: 3, Influence Score: 36597.890625
Index: 15656, Salutary Label: 6, Ground Truth: 6, Influence Score: 0.05996144562959671
Index: 15663, Salutary Label: 3, Ground Truth: 6, Influence Score: 630450.4375
Index: 15707, Salutary Label: 7, Ground Truth: 7, Influence Score: 1972.1629638671875
Index: 15726, Salutary Label: 6, Ground Truth: 6, Influence Score: 258.3137512207031
Index: 15737, Salutary Label: 7, Ground Truth: 7, Influence Score: 32.00896072387695
Index: 15747, Salutary Label: 7, Ground Truth: 7, Influence Score: 988.6116943359375
Index: 15791, Salutary Label: 1, Ground Truth: 1, Influence Score: -0.06458090245723724
Index: 15857, Salutary Label: 7, Ground Truth: 6, Influence Score: 1386955.5
Index: 15861, Salutary Label: 1, Ground Truth: 1, Influence Score: -0.14218725264072418
Index: 15877, Salutary Label: 7, Ground Truth: 7, Influence Score: 0.3626939058303833
Index: 15917, Salutary Label: 7, Ground Truth: 7, Influence Score: 61.72848892211914
Index: 15930, Salutary Label: 0, Ground Truth: 0, Influence Score: 805.865478515625
Index: 15941, Salutary Label: 1, Ground Truth: 1, Influence Score: 8956.091796875
Index: 15958, Salutary Label: 8, Ground Truth: 8, Influence Score: 87.60099792480469
Index: 15984, Salutary Label: 4, Ground Truth: 4, Influence Score: 50.8266716003418
Index: 16073, Salutary Label: 3, Ground Truth: 5, Influence Score: 1918111.25
Index: 16098, Salutary Label: 8, Ground Truth: 8, Influence Score: 10028.453125
Index: 16139, Salutary Label: 9, Ground Truth: 0, Influence Score: 214983.46875
Index: 16141, Salutary Label: 1, Ground Truth: 1, Influence Score: 5.394521213020198e-05
Index: 16198, Salutary Label: 8, Ground Truth: 8, Influence Score: 41169.3828125
Index: 16200, Salutary Label: 0, Ground Truth: 0, Influence Score: 22.887659072875977
Index: 16217, Salutary Label: 7, Ground Truth: 7, Influence Score: 2805.17724609375
Index: 16288, Salutary Label: 8, Ground Truth: 8, Influence Score: 54003.6484375
Index: 16311, Salutary Label: 1, Ground Truth: 1, Influence Score: 7.877557436586358e-06
Index: 16371, Salutary Label: 1, Ground Truth: 1, Influence Score: 14.100727081298828
Index: 16398, Salutary Label: 8, Ground Truth: 8, Influence Score: 574224.4375
Index: 16408, Salutary Label: 8, Ground Truth: 8, Influence Score: 739742.4375
Index: 16449, Salutary Label: 9, Ground Truth: 9, Influence Score: 659234.25
Index: 16458, Salutary Label: 8, Ground Truth: 8, Influence Score: 78221.078125
